Source,Target,Type,Id
944,1262,Directed,3775
944,414,Directed,3776
944,417,Directed,3777
944,643,Directed,3778
944,1348,Directed,3779
944,478,Directed,3780
944,1089,Directed,3781
944,460,Directed,3782
946,551,Directed,3783
946,649,Directed,3784
946,578,Directed,3785
946,621,Directed,3786
946,1560,Directed,3787
946,639,Directed,3788
946,816,Directed,3789
946,269,Directed,3790
946,630,Directed,3791
946,588,Directed,3792
946,818,Directed,3793
946,1496,Directed,3794
947,344,Directed,3795
947,948,Directed,3796
947,959,Directed,3797
947,706,Directed,3798
947,1570,Directed,3799
947,423,Directed,3800
947,1181,Directed,3801
947,225,Directed,3802
947,978,Directed,3803
947,746,Directed,3804
947,1351,Directed,3805
947,1064,Directed,3806
947,743,Directed,3807
947,1602,Directed,3808
947,464,Directed,3809
947,1704,Directed,3810
947,1603,Directed,3811
950,654,Directed,3812
950,1191,Directed,3813
950,1104,Directed,3814
950,1175,Directed,3815
950,1178,Directed,3816
950,870,Directed,3817
950,1712,Directed,3818
950,925,Directed,3819
950,645,Directed,3820
950,869,Directed,3821
950,985,Directed,3822
950,984,Directed,3823
950,1035,Directed,3824
950,1112,Directed,3825
950,1034,Directed,3826
950,141,Directed,3827
950,1046,Directed,3828
950,571,Directed,3829
950,543,Directed,3830
950,380,Directed,3831
951,1612,Directed,3832
951,930,Directed,3833
951,204,Directed,3834
951,1104,Directed,3835
954,1704,Directed,3836
954,981,Directed,3837
954,1570,Directed,3838
954,1588,Directed,3839
954,344,Directed,3840
954,1671,Directed,3841
954,1684,Directed,3842
954,922,Directed,3843
954,1417,Directed,3844
957,601,Directed,3845
959,344,Directed,3846
959,225,Directed,3847
959,964,Directed,3848
959,706,Directed,3849
959,1217,Directed,3850
959,423,Directed,3851
959,947,Directed,3852
959,222,Directed,3853
959,1065,Directed,3854
960,821,Directed,3855
964,706,Directed,3856
964,225,Directed,3857
964,959,Directed,3858
964,947,Directed,3859
964,344,Directed,3860
964,1588,Directed,3861
964,931,Directed,3862
964,748,Directed,3863
964,948,Directed,3864
964,1065,Directed,3865
964,423,Directed,3866
964,208,Directed,3867
965,822,Directed,3868
966,563,Directed,3869
966,306,Directed,3870
966,691,Directed,3871
966,1308,Directed,3872
966,1620,Directed,3873
966,238,Directed,3874
966,811,Directed,3875
966,460,Directed,3876
966,1247,Directed,3877
968,791,Directed,3878
968,362,Directed,3879
968,57,Directed,3880
968,1451,Directed,3881
968,1508,Directed,3882
968,1367,Directed,3883
968,1023,Directed,3884
968,1022,Directed,3885
968,1651,Directed,3886
968,1361,Directed,3887
968,1289,Directed,3888
968,1024,Directed,3889
968,243,Directed,3890
968,592,Directed,3891
968,593,Directed,3892
968,96,Directed,3893
968,588,Directed,3894
968,1313,Directed,3895
968,269,Directed,3896
968,630,Directed,3897
968,1032,Directed,3898
970,1015,Directed,3899
970,791,Directed,3900
970,630,Directed,3901
970,1313,Directed,3902
970,1032,Directed,3903
970,1451,Directed,3904
970,1186,Directed,3905
971,506,Directed,3906
971,707,Directed,3907
971,1650,Directed,3908
971,1168,Directed,3909
971,242,Directed,3910
971,1653,Directed,3911
971,206,Directed,3912
971,1645,Directed,3913
971,1244,Directed,3914
971,936,Directed,3915
971,930,Directed,3916
972,543,Directed,3917
972,1663,Directed,3918
972,825,Directed,3919
972,1657,Directed,3920
972,975,Directed,3921
973,460,Directed,3922
973,1089,Directed,3923
973,1602,Directed,3924
973,80,Directed,3925
975,400,Directed,3926
975,972,Directed,3927
975,1191,Directed,3928
975,1178,Directed,3929
976,565,Directed,3930
977,1598,Directed,3931
977,1553,Directed,3932
977,1541,Directed,3933
977,669,Directed,3934
977,1476,Directed,3935
977,1703,Directed,3936
977,1480,Directed,3937
977,930,Directed,3938
977,1645,Directed,3939
977,1244,Directed,3940
977,936,Directed,3941
977,1650,Directed,3942
977,1496,Directed,3943
977,888,Directed,3944
977,1076,Directed,3945
978,746,Directed,3946
978,981,Directed,3947
978,1570,Directed,3948
978,1690,Directed,3949
978,1704,Directed,3950
978,947,Directed,3951
978,481,Directed,3952
978,1603,Directed,3953
978,1602,Directed,3954
978,743,Directed,3955
978,1158,Directed,3956
979,1313,Directed,3957
980,122,Directed,3958
980,595,Directed,3959
980,989,Directed,3960
980,930,Directed,3961
980,1542,Directed,3962
980,686,Directed,3963
981,650,Directed,3964
981,651,Directed,3965
981,1353,Directed,3966
981,412,Directed,3967
981,481,Directed,3968
981,646,Directed,3969
981,377,Directed,3970
981,922,Directed,3971
981,1713,Directed,3972
981,648,Directed,3973
981,439,Directed,3974
981,948,Directed,3975
981,850,Directed,3976
981,1570,Directed,3977
981,926,Directed,3978
981,344,Directed,3979
981,1374,Directed,3980
981,1690,Directed,3981
981,978,Directed,3982
981,1580,Directed,3983
981,497,Directed,3984
981,1704,Directed,3985
981,106,Directed,3986
981,1671,Directed,3987
981,1684,Directed,3988
981,639,Directed,3989
981,1351,Directed,3990
981,403,Directed,3991
981,328,Directed,3992
981,1630,Directed,3993
981,252,Directed,3994
981,1368,Directed,3995
981,1466,Directed,3996
981,1698,Directed,3997
981,12,Directed,3998
981,217,Directed,3999
981,201,Directed,4000
981,861,Directed,4001
981,755,Directed,4002
981,1715,Directed,4003
981,1589,Directed,4004
981,1588,Directed,4005
981,532,Directed,4006
982,956,Directed,4007
983,1661,Directed,4008
983,1521,Directed,4009
983,1727,Directed,4010
983,669,Directed,4011
984,466,Directed,4012
984,141,Directed,4013
984,595,Directed,4014
985,543,Directed,4015
985,1061,Directed,4016
985,1104,Directed,4017
985,986,Directed,4018
985,1191,Directed,4019
985,1468,Directed,4020
985,984,Directed,4021
985,1113,Directed,4022
985,1158,Directed,4023
985,1540,Directed,4024
985,1176,Directed,4025
985,595,Directed,4026
985,1089,Directed,4027
985,1493,Directed,4028
985,1210,Directed,4029
985,1046,Directed,4030
985,446,Directed,4031
985,951,Directed,4032
985,815,Directed,4033
986,543,Directed,4034
986,985,Directed,4035
986,1061,Directed,4036
986,1104,Directed,4037
986,1158,Directed,4038
986,1540,Directed,4039
986,1176,Directed,4040
986,595,Directed,4041
986,1089,Directed,4042
986,1493,Directed,4043
986,1191,Directed,4044
986,1046,Directed,4045
986,1210,Directed,4046
986,446,Directed,4047
986,984,Directed,4048
986,1468,Directed,4049
986,1113,Directed,4050
986,951,Directed,4051
986,815,Directed,4052
988,941,Directed,4053
988,940,Directed,4054
988,288,Directed,4055
989,1626,Directed,4056
989,980,Directed,4057
989,1727,Directed,4058
989,971,Directed,4059
989,736,Directed,4060
989,1168,Directed,4061
989,1067,Directed,4062
989,1157,Directed,4063
989,1521,Directed,4064
989,1703,Directed,4065
989,983,Directed,4066
989,715,Directed,4067
989,1076,Directed,4068
992,588,Directed,4069
992,1032,Directed,4070
992,630,Directed,4071
992,1015,Directed,4072
994,1720,Directed,4073
994,258,Directed,4074
994,164,Directed,4075
995,1330,Directed,4076
995,1276,Directed,4077
995,1439,Directed,4078
995,1284,Directed,4079
995,1645,Directed,4080
995,715,Directed,4081
995,977,Directed,4082
996,162,Directed,4083
996,904,Directed,4084
996,1665,Directed,4085
996,1247,Directed,4086
1003,811,Directed,4087
1003,1703,Directed,4088
1004,1570,Directed,4089
1004,954,Directed,4090
1004,639,Directed,4091
1004,583,Directed,4092
1006,903,Directed,4093
1007,747,Directed,4094
1007,1247,Directed,4095
1007,1532,Directed,4096
1007,1006,Directed,4097
1007,74,Directed,4098
1007,6,Directed,4099
1007,693,Directed,4100
1007,643,Directed,4101
1008,460,Directed,4102
1008,256,Directed,4103
1012,917,Directed,4104
1012,1250,Directed,4105
1012,988,Directed,4106
1013,1571,Directed,4107
1013,1020,Directed,4108
1013,451,Directed,4109
1013,1261,Directed,4110
1015,992,Directed,4111
1015,802,Directed,4112
1015,943,Directed,4113
1015,1241,Directed,4114
1015,1695,Directed,4115
1015,597,Directed,4116
1015,609,Directed,4117
1015,1045,Directed,4118
1015,592,Directed,4119
1015,1186,Directed,4120
1015,970,Directed,4121
1015,596,Directed,4122
1015,593,Directed,4123
1015,551,Directed,4124
1017,1018,Directed,4125
1018,1138,Directed,4126
1018,1268,Directed,4127
1019,1239,Directed,4128
1020,1049,Directed,4129
1020,1647,Directed,4130
1020,1608,Directed,4131
1020,1586,Directed,4132
1020,1646,Directed,4133
1020,1573,Directed,4134
1020,1627,Directed,4135
1020,1571,Directed,4136
1020,1625,Directed,4137
1020,1202,Directed,4138
1020,959,Directed,4139
1020,490,Directed,4140
1020,859,Directed,4141
1020,1603,Directed,4142
1021,1244,Directed,4143
1021,1516,Directed,4144
1021,510,Directed,4145
1021,1708,Directed,4146
1021,597,Directed,4147
1021,247,Directed,4148
1021,1145,Directed,4149
1021,1214,Directed,4150
1021,1023,Directed,4151
1021,627,Directed,4152
1021,791,Directed,4153
1021,385,Directed,4154
1021,1426,Directed,4155
1021,1361,Directed,4156
1021,943,Directed,4157
1021,1367,Directed,4158
1021,617,Directed,4159
1021,970,Directed,4160
1021,593,Directed,4161
1021,577,Directed,4162
1021,592,Directed,4163
1021,1498,Directed,4164
1021,1504,Directed,4165
1021,1027,Directed,4166
1021,104,Directed,4167
1021,238,Directed,4168
1021,1567,Directed,4169
1021,370,Directed,4170
1021,1421,Directed,4171
1021,76,Directed,4172
1021,1542,Directed,4173
1021,698,Directed,4174
1021,203,Directed,4175
1021,243,Directed,4176
1021,758,Directed,4177
1021,286,Directed,4178
1021,1031,Directed,4179
1021,1024,Directed,4180
1021,958,Directed,4181
1021,601,Directed,4182
1021,1015,Directed,4183
1021,956,Directed,4184
1021,1675,Directed,4185
1021,1441,Directed,4186
1021,1241,Directed,4187
1021,1186,Directed,4188
1021,969,Directed,4189
1021,993,Directed,4190
1021,802,Directed,4191
1021,609,Directed,4192
1021,1045,Directed,4193
1021,1465,Directed,4194
1021,1678,Directed,4195
1021,992,Directed,4196
1021,1025,Directed,4197
1021,14,Directed,4198
1021,1651,Directed,4199
1021,183,Directed,4200
1021,1022,Directed,4201
1024,183,Directed,4202
1024,1508,Directed,4203
1024,791,Directed,4204
1024,592,Directed,4205
1024,593,Directed,4206
1024,630,Directed,4207
1024,1313,Directed,4208
1024,1032,Directed,4209
1024,588,Directed,4210
1024,160,Directed,4211
1024,1451,Directed,4212
1024,820,Directed,4213
1024,1516,Directed,4214
1024,937,Directed,4215
1024,992,Directed,4216
1024,1542,Directed,4217
1024,956,Directed,4218
1024,1367,Directed,4219
1025,592,Directed,4220
1030,715,Directed,4221
1030,1157,Directed,4222
1030,1541,Directed,4223
1030,1521,Directed,4224
1030,242,Directed,4225
1030,1650,Directed,4226
1030,930,Directed,4227
1030,506,Directed,4228
1030,1703,Directed,4229
1030,1077,Directed,4230
1030,1067,Directed,4231
1030,438,Directed,4232
1031,1498,Directed,4233
1032,547,Directed,4234
1032,588,Directed,4235
1032,630,Directed,4236
1032,362,Directed,4237
1032,791,Directed,4238
1032,1451,Directed,4239
1035,1061,Directed,4240
1035,1491,Directed,4241
1035,668,Directed,4242
1035,974,Directed,4243
1035,1178,Directed,4244
1036,1104,Directed,4245
1036,1569,Directed,4246
1039,1591,Directed,4247
1039,1040,Directed,4248
1040,1039,Directed,4249
1040,598,Directed,4250
1040,256,Directed,4251
1040,1383,Directed,4252
1040,461,Directed,4253
1040,1166,Directed,4254
1040,1132,Directed,4255
1040,1130,Directed,4256
1040,1136,Directed,4257
1040,1135,Directed,4258
1040,1073,Directed,4259
1040,1131,Directed,4260
1040,1089,Directed,4261
1040,1591,Directed,4262
1041,598,Directed,4263
1041,1603,Directed,4264
1041,1602,Directed,4265
1041,1314,Directed,4266
1041,996,Directed,4267
1041,1247,Directed,4268
1041,931,Directed,4269
1044,333,Directed,4270
1044,319,Directed,4271
1044,1614,Directed,4272
1044,1158,Directed,4273
1044,670,Directed,4274
1044,1169,Directed,4275
1044,347,Directed,4276
1044,1485,Directed,4277
1044,1203,Directed,4278
1044,308,Directed,4279
1044,1640,Directed,4280
1044,470,Directed,4281
1044,1584,Directed,4282
1044,1331,Directed,4283
1044,1438,Directed,4284
1044,1617,Directed,4285
1044,1669,Directed,4286
1044,335,Directed,4287
1045,1015,Directed,4288
1045,1441,Directed,4289
1045,1289,Directed,4290
1045,286,Directed,4291
1046,1104,Directed,4292
1046,1105,Directed,4293
1046,1035,Directed,4294
1046,1525,Directed,4295
1046,974,Directed,4296
1046,1108,Directed,4297
1046,1352,Directed,4298
1046,242,Directed,4299
1046,446,Directed,4300
1046,1274,Directed,4301
1046,1176,Directed,4302
1048,294,Directed,4303
1049,1261,Directed,4304
1049,451,Directed,4305
1055,1061,Directed,4306
1055,1034,Directed,4307
1055,1494,Directed,4308
1055,1104,Directed,4309
1056,994,Directed,4310
1056,485,Directed,4311
1056,1665,Directed,4312
1056,496,Directed,4313
1056,236,Directed,4314
1056,1358,Directed,4315
1056,996,Directed,4316
1056,237,Directed,4317
1056,258,Directed,4318
1059,502,Directed,4319
1059,1096,Directed,4320
1059,1676,Directed,4321
1061,1491,Directed,4322
1061,1035,Directed,4323
1061,925,Directed,4324
1061,668,Directed,4325
1063,76,Directed,4326
1063,1451,Directed,4327
1064,386,Directed,4328
1064,743,Directed,4329
1064,225,Directed,4330
1064,1602,Directed,4331
1064,1704,Directed,4332
1064,1607,Directed,4333
1064,1603,Directed,4334
1064,1570,Directed,4335
1064,1588,Directed,4336
1064,1089,Directed,4337
1065,423,Directed,4338
1065,225,Directed,4339
1065,706,Directed,4340
1065,959,Directed,4341
1065,947,Directed,4342
1065,344,Directed,4343
1065,964,Directed,4344
1065,897,Directed,4345
1065,715,Directed,4346
1065,601,Directed,4347
1065,1684,Directed,4348
1065,1588,Directed,4349
1065,222,Directed,4350
1065,1607,Directed,4351
1065,764,Directed,4352
1065,333,Directed,4353
1065,1614,Directed,4354
1065,1704,Directed,4355
1065,1602,Directed,4356
1066,1199,Directed,4357
1067,1727,Directed,4358
1067,930,Directed,4359
1067,936,Directed,4360
1067,1598,Directed,4361
1067,1244,Directed,4362
1067,1703,Directed,4363
1067,242,Directed,4364
1067,1521,Directed,4365
1067,715,Directed,4366
1067,506,Directed,4367
1067,490,Directed,4368
1067,707,Directed,4369
1067,1212,Directed,4370
1067,1168,Directed,4371
1067,1551,Directed,4372
1067,203,Directed,4373
1067,1541,Directed,4374
1072,925,Directed,4375
1079,811,Directed,4376
1079,1650,Directed,4377
1079,1352,Directed,4378
1079,1521,Directed,4379
1079,242,Directed,4380
1079,639,Directed,4381
1080,9,Directed,4382
1080,1048,Directed,4383
1080,565,Directed,4384
1080,1084,Directed,4385
1080,1092,Directed,4386
1081,389,Directed,4387
1082,1453,Directed,4388
1082,580,Directed,4389
1082,218,Directed,4390
1082,920,Directed,4391
1082,221,Directed,4392
1082,294,Directed,4393
1082,255,Directed,4394
1082,411,Directed,4395
1082,1430,Directed,4396
1082,1730,Directed,4397
1082,1386,Directed,4398
1082,1085,Directed,4399
1082,565,Directed,4400
1082,1084,Directed,4401
1082,1080,Directed,4402
1082,289,Directed,4403
1082,1092,Directed,4404
1082,215,Directed,4405
1086,977,Directed,4406
1086,1551,Directed,4407
1086,242,Directed,4408
1086,669,Directed,4409
1086,753,Directed,4410
1086,377,Directed,4411
1088,490,Directed,4412
1088,537,Directed,4413
1088,1158,Directed,4414
1088,1579,Directed,4415
1088,1102,Directed,4416
1088,303,Directed,4417
1089,766,Directed,4418
1093,490,Directed,4419
1094,481,Directed,4420
1094,1171,Directed,4421
1094,1144,Directed,4422
1094,1742,Directed,4423
1094,175,Directed,4424
1094,1616,Directed,4425
1094,1617,Directed,4426
1094,113,Directed,4427
1094,319,Directed,4428
1094,1485,Directed,4429
1094,119,Directed,4430
1094,398,Directed,4431
1094,1559,Directed,4432
1094,1438,Directed,4433
1094,1554,Directed,4434
1094,1614,Directed,4435
1094,1581,Directed,4436
1094,1669,Directed,4437
1094,1584,Directed,4438
1094,1373,Directed,4439
1094,347,Directed,4440
1094,1201,Directed,4441
1094,1169,Directed,4442
1094,1631,Directed,4443
1094,1615,Directed,4444
1094,1114,Directed,4445
1094,313,Directed,4446
1094,1203,Directed,4447
1094,390,Directed,4448
1094,639,Directed,4449
1094,490,Directed,4450
1094,2,Directed,4451
1094,1751,Directed,4452
1094,1331,Directed,4453
1095,1354,Directed,4454
1095,1487,Directed,4455
1095,477,Directed,4456
1095,1720,Directed,4457
1095,831,Directed,4458
1095,52,Directed,4459
1095,862,Directed,4460
1095,499,Directed,4461
1095,1197,Directed,4462
1095,624,Directed,4463
1095,796,Directed,4464
1095,485,Directed,4465
1095,568,Directed,4466
1095,1304,Directed,4467
1095,997,Directed,4468
1095,1602,Directed,4469
1095,214,Directed,4470
1095,948,Directed,4471
1095,773,Directed,4472
1095,535,Directed,4473
1095,353,Directed,4474
1096,1323,Directed,4475
1101,1293,Directed,4476
1101,773,Directed,4477
1101,566,Directed,4478
1101,256,Directed,4479
1101,450,Directed,4480
1101,456,Directed,4481
1101,460,Directed,4482
1102,1734,Directed,4483
1102,1425,Directed,4484
1102,393,Directed,4485
1102,1579,Directed,4486
1102,935,Directed,4487
1102,1158,Directed,4488
1102,589,Directed,4489
1102,1707,Directed,4490
1102,842,Directed,4491
1102,1448,Directed,4492
1102,834,Directed,4493
1102,1325,Directed,4494
1102,444,Directed,4495
1102,508,Directed,4496
1104,482,Directed,4497
1104,1364,Directed,4498
1104,1046,Directed,4499
1104,1460,Directed,4500
1104,1106,Directed,4501
1104,1108,Directed,4502
1104,1274,Directed,4503
1104,1105,Directed,4504
1104,639,Directed,4505
1104,1569,Directed,4506
1104,1055,Directed,4507
1104,1243,Directed,4508
1104,1191,Directed,4509
1104,1113,Directed,4510
1104,543,Directed,4511
1104,1175,Directed,4512
1104,984,Directed,4513
1104,743,Directed,4514
1104,560,Directed,4515
1104,1034,Directed,4516
1104,985,Directed,4517
1104,243,Directed,4518
1104,1622,Directed,4519
1105,1104,Directed,4520
1105,571,Directed,4521
1105,1112,Directed,4522
1105,481,Directed,4523
1105,1491,Directed,4524
1105,1108,Directed,4525
1105,1460,Directed,4526
1105,1046,Directed,4527
1105,1612,Directed,4528
1105,1364,Directed,4529
1105,438,Directed,4530
1106,1243,Directed,4531
1106,1104,Directed,4532
1106,1191,Directed,4533
1106,639,Directed,4534
1106,1468,Directed,4535
1108,1061,Directed,4536
1108,1104,Directed,4537
1108,1243,Directed,4538
1108,739,Directed,4539
1108,655,Directed,4540
1108,1460,Directed,4541
1108,1105,Directed,4542
1108,1493,Directed,4543
1108,1494,Directed,4544
1108,1055,Directed,4545
1108,1210,Directed,4546
1108,1622,Directed,4547
1108,438,Directed,4548
1108,1364,Directed,4549
1108,560,Directed,4550
1108,1274,Directed,4551
1108,639,Directed,4552
1108,1191,Directed,4553
1108,615,Directed,4554
1108,1529,Directed,4555
1108,1502,Directed,4556
1108,298,Directed,4557
1111,1579,Directed,4580
1113,1491,Directed,4581
1113,668,Directed,4582
1113,1225,Directed,4583
1113,325,Directed,4584
1114,1602,Directed,4585
1114,1203,Directed,4586
1118,720,Directed,4587
1126,1127,Directed,4588
1127,1184,Directed,4589
1127,744,Directed,4590
1127,855,Directed,4591
1127,563,Directed,4592
1127,1673,Directed,4593
1127,1093,Directed,4594
1127,363,Directed,4595
1127,612,Directed,4596
1127,811,Directed,4597
1127,460,Directed,4598
1127,101,Directed,4599
1127,1530,Directed,4600
1129,1089,Directed,4601
1129,1133,Directed,4602
1129,1073,Directed,4603
1129,1132,Directed,4604
1129,1130,Directed,4605
1130,1132,Directed,4606
1132,460,Directed,4607
1132,1130,Directed,4608
1134,237,Directed,4609
1134,164,Directed,4610
1134,235,Directed,4611
1134,996,Directed,4612
1134,1328,Directed,4613
1135,1089,Directed,4614
1135,450,Directed,4615
1135,1247,Directed,4616
1135,460,Directed,4617
1135,256,Directed,4618
1136,235,Directed,4619
1136,747,Directed,4620
1136,460,Directed,4621
1136,1089,Directed,4622
1136,1403,Directed,4623
1136,693,Directed,4624
1136,643,Directed,4625
1136,1159,Directed,4626
1136,1686,Directed,4627
1136,709,Directed,4628
1137,548,Directed,4629
1137,634,Directed,4630
1137,579,Directed,4631
1138,681,Directed,4632
1147,156,Directed,4633
1147,1603,Directed,4634
1147,1607,Directed,4635
1147,1602,Directed,4636
1147,1580,Directed,4637
1147,743,Directed,4638
1150,867,Directed,4639
1151,1271,Directed,4640
1157,206,Directed,4641
1157,1439,Directed,4642
1157,1645,Directed,4643
1157,506,Directed,4644
1157,1103,Directed,4645
1157,1168,Directed,4646
1157,1511,Directed,4647
1157,936,Directed,4648
1157,1521,Directed,4649
1157,1551,Directed,4650
1157,1334,Directed,4651
1157,1423,Directed,4652
1157,1379,Directed,4653
1157,1284,Directed,4654
1157,1212,Directed,4655
1157,989,Directed,4656
1157,938,Directed,4657
1157,142,Directed,4658
1157,279,Directed,4659
1157,1563,Directed,4660
1157,1598,Directed,4661
1157,1703,Directed,4662
1157,715,Directed,4663
1157,1067,Directed,4664
1157,696,Directed,4665
1157,930,Directed,4666
1158,639,Directed,4667
1158,1419,Directed,4668
1158,481,Directed,4669
1159,344,Directed,4670
1159,563,Directed,4671
1159,12,Directed,4672
1159,1089,Directed,4673
1159,386,Directed,4674
1159,964,Directed,4675
1159,706,Directed,4676
1159,225,Directed,4677
1159,1570,Directed,4678
1159,1684,Directed,4679
1159,52,Directed,4680
1159,639,Directed,4681
1159,831,Directed,4682
1159,353,Directed,4683
1159,857,Directed,4684
1159,1413,Directed,4685
1159,626,Directed,4686
1159,1181,Directed,4687
1159,226,Directed,4688
1159,1660,Directed,4689
1159,1704,Directed,4690
1168,1727,Directed,4691
1168,811,Directed,4692
1168,1423,Directed,4693
1168,1069,Directed,4694
1168,1244,Directed,4695
1168,1063,Directed,4696
1168,1650,Directed,4697
1168,481,Directed,4698
1168,242,Directed,4699
1168,1726,Directed,4700
1168,707,Directed,4701
1168,1103,Directed,4702
1168,1521,Directed,4703
1168,506,Directed,4704
1168,1563,Directed,4705
1169,1669,Directed,4706
1169,1617,Directed,4707
1169,1614,Directed,4708
1169,119,Directed,4709
1169,936,Directed,4710
1169,1602,Directed,4711
1169,1238,Directed,4712
1169,5,Directed,4713
1169,814,Directed,4714
1169,701,Directed,4715
1169,1640,Directed,4716
1169,1470,Directed,4717
1169,333,Directed,4718
1169,1704,Directed,4719
1169,1541,Directed,4720
1169,1485,Directed,4721
1169,1284,Directed,4722
1169,1605,Directed,4723
1169,810,Directed,4724
1169,1615,Directed,4725
1170,930,Directed,4726
1171,1485,Directed,4727
1171,1438,Directed,4728
1171,1581,Directed,4729
1171,398,Directed,4730
1171,1631,Directed,4731
1171,1616,Directed,4732
1171,1554,Directed,4733
1171,1559,Directed,4734
1171,1555,Directed,4735
1171,1614,Directed,4736
1171,1373,Directed,4737
1171,1169,Directed,4738
1171,1201,Directed,4739
1171,119,Directed,4740
1171,113,Directed,4741
1171,1114,Directed,4742
1171,47,Directed,4743
1171,1584,Directed,4744
1171,1617,Directed,4745
1171,1669,Directed,4746
1171,347,Directed,4747
1171,319,Directed,4748
1171,313,Directed,4749
1176,1035,Directed,4750
1178,645,Directed,4751
1178,1196,Directed,4752
1178,1191,Directed,4753
1178,1061,Directed,4754
1178,1035,Directed,4755
1178,1158,Directed,4756
1178,1491,Directed,4757
1180,329,Directed,4758
1180,495,Directed,4759
1180,223,Directed,4760
1180,1730,Directed,4761
1180,565,Directed,4762
1180,1202,Directed,4763
1181,1602,Directed,4764
1181,344,Directed,4765
1183,298,Directed,4766
1183,1321,Directed,4767
1183,1553,Directed,4768
1183,326,Directed,4769
1183,276,Directed,4770
1183,1240,Directed,4771
1183,503,Directed,4772
1183,291,Directed,4773
1183,314,Directed,4774
1183,255,Directed,4775
1183,1611,Directed,4776
1183,1610,Directed,4777
1183,1158,Directed,4778
1183,1048,Directed,4779
1183,438,Directed,4780
1186,1465,Directed,4781
1186,1015,Directed,4782
1186,715,Directed,4783
1186,592,Directed,4784
1186,1021,Directed,4785
1186,579,Directed,4786
1186,551,Directed,4787
1186,1678,Directed,4788
1186,1675,Directed,4789
1186,1441,Directed,4790
1186,1045,Directed,4791
1186,992,Directed,4792
1186,969,Directed,4793
1186,943,Directed,4794
1186,802,Directed,4795
1186,609,Directed,4796
1186,1067,Directed,4797
1191,1540,Directed,4798
1191,1061,Directed,4799
1191,55,Directed,4800
1191,1529,Directed,4801
1191,645,Directed,4802
1191,1196,Directed,4803
1191,869,Directed,4804
1191,950,Directed,4805
1191,1712,Directed,4806
1191,1612,Directed,4807
1191,1502,Directed,4808
1191,984,Directed,4809
1191,1202,Directed,4810
1191,1490,Directed,4811
1191,1569,Directed,4812
1191,1468,Directed,4813
1191,1330,Directed,4814
1191,1211,Directed,4815
1191,595,Directed,4816
1191,870,Directed,4817
1191,974,Directed,4818
1191,482,Directed,4819
1191,400,Directed,4820
1191,1243,Directed,4821
1191,1104,Directed,4822
1191,242,Directed,4823
1191,1551,Directed,4824
1191,639,Directed,4825
1191,1035,Directed,4826
1191,1684,Directed,4827
1191,543,Directed,4828
1191,925,Directed,4829
1191,490,Directed,4830
1191,1158,Directed,4831
1191,632,Directed,4832
1191,1352,Directed,4833
1191,978,Directed,4834
1191,850,Directed,4835
1191,1531,Directed,4836
1195,326,Directed,4837
1197,994,Directed,4838
1197,500,Directed,4839
1197,1696,Directed,4840
1197,1720,Directed,4841
1197,258,Directed,4842
1197,716,Directed,4843
1197,164,Directed,4844
1197,773,Directed,4845
1197,629,Directed,4846
1200,670,Directed,4847
1202,537,Directed,4848
1202,242,Directed,4849
1202,1521,Directed,4850
1203,390,Directed,4851
1203,639,Directed,4852
1203,490,Directed,4853
1203,1204,Directed,4854
1203,533,Directed,4855
1203,2,Directed,4856
1203,1044,Directed,4857
1203,1751,Directed,4858
1203,319,Directed,4859
1203,303,Directed,4860
1203,349,Directed,4861
1203,342,Directed,4862
1203,896,Directed,4863
1203,1144,Directed,4864
1203,333,Directed,4865
1203,537,Directed,4866
1203,1243,Directed,4867
1203,649,Directed,4868
1203,589,Directed,4869
1203,1158,Directed,4870
1204,1203,Directed,4871
1204,390,Directed,4872
1204,639,Directed,4873
1204,490,Directed,4874
1206,276,Directed,4875
1206,326,Directed,4876
1207,146,Directed,4877
1208,589,Directed,4878
1208,1705,Directed,4879
1208,1330,Directed,4880
1208,1267,Directed,4881
1208,481,Directed,4882
1208,757,Directed,4883
1208,1731,Directed,4884
1209,321,Directed,4885
1210,1035,Directed,4886
1210,571,Directed,4887
1210,668,Directed,4888
1210,1540,Directed,4889
1210,1612,Directed,4890
1210,1104,Directed,4891
1211,571,Directed,4892
1211,1046,Directed,4893
1211,1243,Directed,4894
1211,645,Directed,4895
1211,1196,Directed,4896
1211,1712,Directed,4897
1211,1061,Directed,4898
1211,1108,Directed,4899
1211,1364,Directed,4900
1211,1104,Directed,4901
1211,1569,Directed,4902
1211,1490,Directed,4903
1211,1330,Directed,4904
1211,595,Directed,4905
1211,1622,Directed,4906
1211,141,Directed,4907
1211,718,Directed,4908
1211,1460,Directed,4909
1211,1491,Directed,4910
1211,543,Directed,4911
1211,668,Directed,4912
1211,654,Directed,4913
1211,1175,Directed,4914
1211,1036,Directed,4915
1211,1493,Directed,4916
1211,1540,Directed,4917
1211,1191,Directed,4918
1212,1500,Directed,4919
1212,1423,Directed,4920
1212,1379,Directed,4921
1212,1284,Directed,4922
1212,1003,Directed,4923
1212,995,Directed,4924
1212,989,Directed,4925
1212,938,Directed,4926
1212,927,Directed,4927
1212,1069,Directed,4928
1212,491,Directed,4929
1212,279,Directed,4930
1212,1170,Directed,4931
1212,1545,Directed,4932
1212,1244,Directed,4933
1212,715,Directed,4934
1212,1333,Directed,4935
1212,1557,Directed,4936
1212,219,Directed,4937
1212,1569,Directed,4938
1212,1330,Directed,4939
