Label,anomalous,neighbor,clustering,degree,closeness,betweenness,community,density,in,out,bi
1175,0,3,0.333333,0.002457,0.339544,0.000001,1,0.014151,0.333333,0.666667,0
1176,0,3,0.333333,0.002457,0.332155,0.000081,1,0.00344,0,1,0
1178,0,1,,0.000819,0.323701,0,1,0.001786,1,0,0
1180,0,7,0.333333,0.005733,0.381086,0.000022,1,0.009247,0,1,0
1182,0,1,,0.000819,0.323701,0,1,0.001332,1,0,0
1183,0,3,0.333333,0.002457,0.285147,0.004906,0,0.028302,0.333333,0.666667,0
1184,0,3,0.666667,0.002457,0.285347,0.000001,1,0.003736,1,0,0
1185,0,86,0.26238,0.070434,0.439367,0.002325,1,0.135279,0.22549,0.77451,0.156863
1186,0,3,0.333333,0.002457,0.352686,0.000168,1,0.005236,0.25,0.75,0.25
1188,0,2,,0.001638,0.29443,0,1,0.002778,0.5,0.5,0
1189,0,2,1,0.001638,0.297225,0,1,0.003472,0,1,0
1190,0,2,1,0.001638,0.331164,0,1,0.004237,1,0,0
1191,0,101,0.206535,0.082719,0.442712,0.003642,1,0.215254,0.511811,0.488189,0.204724
1192,0,32,0.28629,0.026208,0.403636,0.000877,1,0.054598,0.210526,0.789474,0.157895
1193,0,3,,0.002457,0.383239,0.00166,0,0.004464,0,1,0
1194,0,10,0.311111,0.00819,0.379428,0.000101,1,0.012346,0.181818,0.818182,0.090909
1196,0,3,0.666667,0.002457,0.34727,0.000001,1,0.009685,0.75,0.25,0.25
1197,0,16,0.325,0.013104,0.355355,0.000044,1,0.149533,1,0,0
1198,0,3,1,0.002457,0.344429,0,1,0.004615,0.333333,0.666667,0
1199,0,8,0.535714,0.006552,0.348359,0.000003,1,0.017857,0.272727,0.727273,0.272727
1201,0,12,0.393939,0.009828,0.359223,0.000027,1,0.03271,0.714286,0.285714,0.142857
1203,0,4,,0.003276,0.349656,0.000019,1,0.005109,0.25,0.75,0
1204,0,2,,0.001638,0.348658,0.000001,1,0.002442,0,1,0
1205,0,9,0.305556,0.007371,0.3799,0.000325,1,0.144928,0.6,0.4,0.1
1206,0,3,0.333333,0.002457,0.304641,0.000001,1,0.019868,0.666667,0.333333,0
1207,0,12,0.333333,0.009828,0.374655,0.000055,1,0.015748,0.357143,0.642857,0.142857
1208,0,1,,0.000819,0.326296,0,1,0.001873,0,1,0
1209,0,123,0.246568,0.100737,0.453398,0.005033,1,0.221418,0.614379,0.385621,0.196078
1210,0,16,0.216667,0.013104,0.381443,0.000157,1,0.03268,0.4,0.6,0.2
1211,0,18,0.51634,0.014742,0.41573,0.000133,1,0.099057,0.190476,0.809524,0.142857
1212,0,13,0.358974,0.010647,0.414883,0.000231,1,0.039039,0,1,0
1213,0,3,,0.002457,0.316321,0.000004,1,0.006192,0.25,0.75,0.25
1214,0,50,0.366531,0.04095,0.427222,0.001237,1,0.061798,0.254545,0.745455,0.090909
1215,0,71,0.236217,0.058149,0.420021,0.003672,1,0.091782,0.325581,0.674419,0.174419
1216,0,11,0.290909,0.009009,0.416724,0.000294,1,0.045082,0,1,0
1217,0,56,0.401299,0.045864,0.415589,0.000429,1,0.155,0.516129,0.483871,0.096774
1218,0,22,0.385281,0.018018,0.382399,0.00011,1,0.03548,0.407407,0.592593,0.185185
1219,0,7,0.428571,0.005733,0.35838,0.000013,1,0.013183,0.714286,0.285714,0
1220,0,20,0.284211,0.01638,0.387865,0.000352,1,0.049107,0.454545,0.545455,0.090909
1221,0,28,0.322751,0.022932,0.405244,0.000365,1,0.049767,0.28125,0.71875,0.125
1222,0,63,0.378904,0.051597,0.410558,0.000554,1,0.119084,0.474359,0.525641,0.192308
1223,0,89,0.317416,0.072891,0.450886,0.002143,1,0.24359,0.526316,0.473684,0.219298
1224,0,4,0.5,0.003276,0.351772,0.000002,1,0.013793,0.5,0.5,0.333333
1225,0,3,1,0.002457,0.318549,0,1,0.006221,0.25,0.75,0.25
1226,0,17,0.397059,0.013923,0.39553,0.000074,1,0.038153,0.105263,0.894737,0.105263
1227,0,23,0.249012,0.018837,0.389349,0.000429,1,8.666667,0.153846,0.846154,0.115385
1229,0,10,0.622222,0.00819,0.35817,0.000013,1,2.166667,0.384615,0.615385,0.230769
1231,0,77,0.160287,0.063063,0.429476,0.004656,1,0.52356,0.41,0.59,0.23
1232,0,86,0.194254,0.070434,0.436695,0.002811,1,0.292899,0.767677,0.232323,0.131313
1233,0,1,,0.000819,0.293017,0,1,0.002,1,0,0
1234,0,4,0.5,0.003276,0.320894,0.000061,0,0.007286,0,1,0
1237,0,8,0.285714,0.006552,0.378253,0.000067,1,0.02649,0,1,0
1238,0,17,0.514706,0.013923,0.403503,0.000069,1,0.043689,0.166667,0.833333,0.055556
1239,0,16,0.516667,0.013104,0.391221,0.000047,1,0.355556,0,1,0
1240,0,6,0.266667,0.004914,0.334888,0.000004,1,0.017647,0.833333,0.166667,0
1242,0,2,1,0.001638,0.335624,0,1,0.005051,0.333333,0.666667,0.333333
1244,0,25,0.26,0.020475,0.39489,0.000406,1,0.037166,0.28125,0.71875,0.21875
1247,0,1,,0.000819,0.326733,0,1,0.001531,0,1,0
1249,0,7,0.190476,0.005733,0.358485,0.000024,1,0.082474,0.125,0.875,0.125
1250,0,65,0.272115,0.053235,0.425287,0.001073,1,0.145329,0.666667,0.333333,0.22619
1252,0,14,0.32967,0.011466,0.366227,0.000258,1,0.028958,0.066667,0.933333,0.066667
1253,0,16,0.441667,0.013104,0.397202,0.000068,1,0.025,0.117647,0.882353,0.058824
1254,0,21,0.22381,0.017199,0.402041,0.000249,1,0.028796,0.227273,0.772727,0.045455
1255,0,9,0.166667,0.007371,0.36426,0.000286,1,0.018676,0.454545,0.545455,0.181818
1256,0,18,0.150327,0.014742,0.368771,0.000196,1,0.072874,0.833333,0.166667,0
1257,0,17,0.455882,0.013923,0.399673,0.000049,1,0.032374,0.111111,0.888889,0.055556
1258,0,12,0.484848,0.009828,0.377668,0.000012,1,0.039735,0.25,0.75,0
1259,0,1,,0.000819,0.194954,0,0,0.001416,0,1,0
1260,0,4,,0.003276,0.242118,0.001638,0,0.004598,0.75,0.25,0.25
1261,0,3,0.333333,0.002457,0.335624,0.000001,1,0.004658,0,1,0
1262,0,3,0.666667,0.002457,0.336642,0.000019,1,0.007421,0.25,0.75,0.25
1263,0,4,0.666667,0.003276,0.372256,0.000002,1,0.040404,0,1,0
1264,0,9,0.416667,0.007371,0.378722,0.000016,1,0.025243,0.307692,0.692308,0.307692
1265,0,1,,0.000819,0.323701,0,1,0.021277,1,0,0
1266,0,15,0.447619,0.012285,0.364478,0.00002,1,0.043702,0.411765,0.588235,0.117647
1267,0,2,,0.001638,0.293792,0.000001,1,0.002857,0,1,0
1268,0,11,0.363636,0.009009,0.349757,0.000008,1,0.015421,0.692308,0.307692,0.153846
1269,0,32,0.40121,0.026208,0.392984,0.000138,1,0.115894,0.371429,0.628571,0.085714
1271,0,10,0.2,0.00819,0.398629,0.000139,1,0.023952,0.416667,0.583333,0.166667
1273,0,3,0.666667,0.002457,0.307634,0,1,0.005671,0,1,0
1274,0,14,0.428571,0.011466,0.384204,0.000053,1,0.030303,0.263158,0.736842,0.263158
1275,0,25,0.173333,0.020475,0.381205,0.000337,1,0.1,0.225806,0.774194,0.193548
1276,0,15,0.390476,0.012285,0.40377,0.000166,1,0.058824,0.0625,0.9375,0.0625
1277,0,78,0.232434,0.063882,0.426327,0.002419,1,0.301325,0.703297,0.296703,0.142857
1278,0,12,0.424242,0.009828,0.388359,0.000044,1,0.092105,0.214286,0.785714,0.142857
1279,0,2,,0.001638,0.327521,0.000031,1,0.002451,0.5,0.5,0
1280,0,18,0.470588,0.014742,0.384567,0.000045,1,0.062706,0.105263,0.894737,0.052632
1281,0,1,,0.000819,0.323701,0,1,0.001848,1,0,0
1282,0,17,0.419118,0.013923,0.404573,0.000132,1,0.026562,0,1,0
1286,0,17,0.25,0.013923,0.434674,0.000744,1,0.053459,0,1,0
1287,0,20,0.363158,0.01638,0.396043,0.000134,1,0.031977,0.409091,0.590909,0.090909
1288,0,9,0.166667,0.007371,0.37523,0.00009,1,0.0301,0.111111,0.888889,0
1289,0,1,,0.000819,0.318716,0,1,0.001499,0,1,0
1290,0,14,0.43956,0.011466,0.375924,0.000041,1,0.053004,0.2,0.8,0.066667
1291,0,1,,0.000819,0.27432,0,1,0.001044,0,1,0
1295,0,17,0.301471,0.013923,0.409457,0.000242,1,0.04086,0.368421,0.631579,0.105263
1296,0,36,0.296825,0.029484,0.433748,0.000822,1,0.099291,0.285714,0.714286,0.142857
1297,0,1,,0.000819,0.323701,0,1,0.001502,1,0,0
1298,0,16,0.241667,0.013104,0.371803,0.000072,1,0.024963,0.647059,0.352941,0.058824
1300,0,6,0.266667,0.004914,0.374885,0.00002,1,0.014706,0.142857,0.857143,0.142857
1301,0,20,0.305263,0.01638,0.393998,0.00014,1,0.045361,0.727273,0.272727,0.090909
1302,0,2,,0.001638,0.347171,0.000008,1,0.002273,0,1,0
1303,0,4,0.333333,0.003276,0.3424,0.000007,1,0.005594,0,1,0
1304,0,1,,0.000819,0.323701,0,1,0.001238,1,0,0
1305,0,4,,0.003276,0.312196,0.000009,1,0.005139,0.4,0.6,0.2
1307,0,4,,0.003276,0.342209,0.00001,1,0.006757,0.2,0.8,0.2
1308,0,12,0.287879,0.009828,0.372143,0.000153,1,0.365854,0.4,0.6,0.2
1309,0,21,0.247619,0.017199,0.39772,0.000823,1,0.04661,0.227273,0.772727,0.045455
1310,0,10,0.244444,0.00819,0.344235,0.000422,1,0.020186,0.307692,0.692308,0.230769
1313,0,30,0.303448,0.02457,0.406053,0.000239,1,0.042796,0,1,0
1314,0,2,,0.001638,0.340681,0.000001,1,0.004301,0,1,0
1315,0,6,0.4,0.004914,0.400328,0.000063,1,0.023179,0.142857,0.857143,0.142857
1316,0,2,,0.001638,0.335624,0.000003,1,0.003361,0,1,0
1317,0,97,0.286942,0.079443,0.464612,0.004549,1,0.338323,0.699115,0.300885,0.141593
1318,0,13,0.230769,0.010647,0.371125,0.000073,1,0.023881,0.3125,0.6875,0.1875
1319,0,3,0.333333,0.002457,0.35775,0.000001,1,0.008403,0,1,0
1322,0,5,0.4,0.004095,0.365241,0.000011,1,0.017007,0.4,0.6,0
1323,0,6,0.733333,0.004914,0.367882,0.000003,1,0.024768,0.625,0.375,0.25
1325,0,72,0.294601,0.058968,0.447089,0.002041,1,0.298013,0.5,0.5,0.2
1326,0,17,0.404412,0.013923,0.409594,0.000075,1,0.038813,0,1,0
1328,0,64,0.214782,0.052416,0.432365,0.003349,1,0.099631,0.567901,0.432099,0.209877
1331,0,1,,0.000819,0.292455,0,1,0.00161,1,0,0
1332,0,6,0.333333,0.004914,0.361671,0.000028,1,0.008824,0.166667,0.833333,0
1334,0,29,0.445813,0.023751,0.404305,0.000221,1,0.081081,0.272727,0.727273,0.121212
1335,0,9,0.25,0.007371,0.370224,0.000012,1,0.020737,0,1,0
1336,0,1,,0.000819,0.323701,0,1,0.001131,1,0,0
1338,0,6,0.4,0.004914,0.328314,0.000016,1,0.009828,0.625,0.375,0.25
1339,0,25,0.376667,0.020475,0.400591,0.000116,1,0.102649,0.258065,0.741935,0.193548
1340,0,3,,0.002457,0.349356,0.000003,1,0.040541,0.666667,0.333333,0
1341,0,2,,0.001638,0.334888,0.000006,1,0.006873,0,1,0
1342,0,4,0.166667,0.003276,0.350258,0.000006,1,0.007782,0,1,0
1343,0,1,,0.000819,0.323701,0,1,0.001261,1,0,0
1344,0,7,0.47619,0.005733,0.358065,0.000009,1,0.013136,0.375,0.625,0.125
1345,0,20,0.357895,0.01638,0.427222,0.000272,1,0.024038,0.05,0.95,0
1346,0,29,0.339901,0.023751,0.393998,0.000338,1,0.120482,0.575,0.425,0.275
1348,0,38,0.29872,0.031122,0.403103,0.000382,1,0.057718,0.744186,0.255814,0.116279
1349,0,5,0.5,0.004095,0.358696,0.000003,1,0.009404,0.833333,0.166667,0.166667
1350,0,4,0.5,0.003276,0.357855,0.000004,1,0.014793,0.6,0.4,0.2
1352,0,38,0.399716,0.031122,0.427821,0.000558,1,0.123324,0.26087,0.73913,0.173913
1353,0,1,,0.000819,0.323701,0,1,0.00277,1,0,0
1354,0,3,,0.002457,0.295928,0.000061,0,0.010714,0,1,0
1355,0,3,0.666667,0.002457,0.346481,0,1,0.004992,0,1,0
1356,0,13,0.371795,0.010647,0.370561,0.00007,1,0.020864,0.857143,0.142857,0.071429
1357,0,30,0.229885,0.02457,0.426476,0.001819,1,0.06203,0.727273,0.272727,0.090909
1359,0,16,0.433333,0.013104,0.389349,0.000053,1,0.046392,0.333333,0.666667,0.111111
1360,0,59,0.277615,0.048321,0.433748,0.002228,1,0.104435,0.452055,0.547945,0.191781
1361,0,3,,0.002457,0.3424,0.000013,1,0.004732,0,1,0
1365,0,2,,0.001638,0.348757,0.000003,1,0.006623,0,1,0
1366,0,8,0.178571,0.006552,0.351468,0.000025,1,0.071429,0.125,0.875,0
1367,0,3,0.666667,0.002457,0.33945,0.000001,1,0.020305,0.25,0.75,0.25
1368,0,4,0.166667,0.003276,0.337853,0.000047,1,0.016807,0.25,0.75,0
1369,0,20,0.363158,0.01638,0.388359,0.000098,1,0.029481,0.32,0.68,0.2
1371,0,14,0.450549,0.011466,0.400197,0.000112,1,0.020298,0.4,0.6,0.066667
1372,0,14,0.395604,0.011466,0.378722,0.000075,1,0.028846,0.277778,0.722222,0.222222
1373,0,12,0.484848,0.009828,0.357645,0.000007,1,0.018568,0.428571,0.571429,0.142857
1374,0,39,0.373819,0.031941,0.404841,0.000856,1,0.127841,0.333333,0.666667,0.133333
1375,0,17,0.191176,0.013923,0.394635,0.002172,1,0.038636,0,1,0
1377,0,1,,0.000819,0.323701,0,1,0.002114,1,0,0
1378,0,4,0.333333,0.003276,0.307402,0.000019,1,0.010187,0.333333,0.666667,0.333333
1379,0,4,0.166667,0.003276,0.328756,0.000004,1,0.007692,0.25,0.75,0
1380,0,8,0.392857,0.006552,0.334429,0.000036,1,0.050314,1,0,0
1381,0,49,0.346088,0.040131,0.437478,0.001089,1,0.065022,0.293103,0.706897,0.155172
1382,0,13,0.269231,0.010647,0.41446,0.000143,1,0.031175,0,1,0
1383,0,15,0.504762,0.012285,0.390221,0.000029,1,0.017131,0.0625,0.9375,0.0625
1385,0,2,1,0.001638,0.333242,0,1,0.003795,0.5,0.5,0
1387,0,15,0.361905,0.012285,0.365788,0.000026,1,0.030521,0.176471,0.823529,0.117647
1388,0,4,0.5,0.003276,0.360496,0.000008,1,0.016393,0,1,0
1389,0,19,0.245614,0.015561,0.38725,0.000191,1,0.235955,0.380952,0.619048,0.095238
1391,0,2,1,0.001638,0.328668,0,1,0.003295,1,0,0
1392,0,42,0.413473,0.034398,0.443516,0.000609,1,0.064426,0.586957,0.413043,0.086957
1393,0,2,1,0.001638,0.353196,0,1,0.00339,0.5,0.5,0
1394,0,29,0.330049,0.023751,0.447581,0.001007,1,0.070093,0.2,0.8,0.033333
1395,0,9,0.611111,0.007371,0.378957,0.000016,1,0.020408,0.363636,0.636364,0.181818
1396,0,12,0.348485,0.009828,0.380967,0.000053,1,0.057377,0.142857,0.857143,0.142857
1397,0,1,,0.000819,0.326733,0,1,0.001592,0,1,0
1398,0,2,1,0.001638,0.3,0,1,0.00335,0,1,0
1401,0,33,0.359848,0.027027,0.413478,0.000334,1,0.053405,0.35,0.65,0.175
1402,0,24,0.231884,0.019656,0.387865,0.001903,1,0.036364,0.142857,0.857143,0.142857
1403,0,9,0.083333,0.007371,0.360496,0.000232,1,0.014265,0.1,0.9,0.1
1404,0,8,0.428571,0.006552,0.373509,0.000041,1,0.016667,0.2,0.8,0.2
1405,0,1,,0.000819,0.326733,0,1,0.001406,0,1,0
1406,0,15,0.304762,0.012285,0.393237,0.000152,1,0.030596,0.263158,0.736842,0.210526
1407,0,20,0.378947,0.01638,0.387865,0.000082,1,0.030216,0.047619,0.952381,0.047619
1408,0,71,0.214889,0.058149,0.419588,0.005157,1,0.269737,0.268293,0.731707,0.134146
1409,0,15,0.390476,0.012285,0.418581,0.000308,1,0.048048,0.4375,0.5625,0.0625
1410,0,56,0.285714,0.045864,0.415024,0.001832,1,0.210526,0,1,0
1411,0,41,0.22561,0.033579,0.389722,0.000799,1,0.091071,0.372549,0.627451,0.196078
1412,0,23,0.312253,0.018837,0.407543,0.000353,1,0.042403,0.041667,0.958333,0.041667
1413,0,26,0.258462,0.021294,0.396686,0.000313,1,0.045655,0.290323,0.709677,0.16129
1414,0,32,0.397177,0.026208,0.404707,0.000296,1,0.074951,0.210526,0.789474,0.157895
1415,0,2,1,0.001638,0.323959,0,1,0.004992,0.333333,0.666667,0.333333
1416,0,2,1,0.001638,0.335624,0,1,0.004687,0.333333,0.666667,0.333333
1417,0,6,0.266667,0.004914,0.349556,0.000011,1,0.006897,1,0,0
1419,0,14,0.32967,0.011466,0.384325,0.000066,1,0.023184,0.133333,0.866667,0.066667
1420,0,18,0.294118,0.014742,0.401909,0.000176,1,0.023834,0.304348,0.695652,0.217391
1421,0,17,0.286765,0.013923,0.375692,0.000384,1,0.066225,0.2,0.8,0.15
1422,0,17,0.367647,0.013923,0.386882,0.000123,1,0.028986,0.45,0.55,0.15
1423,0,24,0.344203,0.019656,0.396043,0.000218,1,0.034826,0.25,0.75,0.142857
1425,0,24,0.416667,0.019656,0.435449,0.001273,1,0.039877,0.115385,0.884615,0.076923
1426,0,14,0.307692,0.011466,0.392984,0.000107,1,0.028007,0.235294,0.764706,0.176471
1427,0,87,0.267308,0.071253,0.464082,0.004343,1,0.275964,0.258065,0.741935,0.064516
1428,0,1,,0.000819,0.323701,0,1,0.002227,1,0,0
1429,0,68,0.284899,0.055692,0.41432,0.000903,1,0.118694,0.6,0.4,0.15
1430,0,65,0.299038,0.053235,0.432519,0.001314,1,0.201681,0.541667,0.458333,0.097222
1431,0,18,0.398693,0.014742,0.398369,0.000081,1,0.018987,0,1,0
1432,0,18,0.196078,0.014742,0.389474,0.000305,1,0.035313,0.181818,0.818182,0.181818
1433,0,3,0.333333,0.002457,0.332064,0.000004,1,0.003341,0.666667,0.333333,0
1434,0,3,0.333333,0.002457,0.355562,0.000004,1,0.010909,0,1,0
1435,0,34,0.388592,0.027846,0.406458,0.00039,1,0.041433,0.513514,0.486486,0.081081
1436,0,14,0.252747,0.011466,0.35608,0.000032,1,0.092233,0.421053,0.578947,0.263158
1438,0,20,0.194737,0.01638,0.391723,0.0002,1,0.027446,0.304348,0.695652,0.130435
1439,0,46,0.329469,0.037674,0.445458,0.00117,1,0.091633,0,1,0
1440,0,2,,0.001638,0.335901,0.000004,1,0.003175,0,1,0
1441,0,21,0.261905,0.017199,0.440159,0.001227,1,0.165517,0.333333,0.666667,0.125
1442,0,3,0.666667,0.002457,0.328226,0.000001,1,0.046875,0.666667,0.333333,0
1444,0,15,0.238095,0.012285,0.43084,0.000724,1,0.028125,0.222222,0.777778,0.166667
1445,0,22,0.402597,0.018018,0.376852,0.000312,1,0.119522,0.466667,0.533333,0.266667
1446,0,15,0.409524,0.012285,0.3963,0.000136,1,0.030019,0.125,0.875,0.0625
1447,0,3,,0.002457,0.328756,0,1,0.014493,1,0,0
1448,0,1,,0.000819,0.295284,0,1,0.002041,1,0,0
1449,0,18,0.555556,0.014742,0.395914,0.000048,1,0.041758,0.052632,0.947368,0.052632
1450,0,3,0.333333,0.002457,0.334704,0.000001,1,0.007177,0,1,0
1451,0,11,0.418182,0.009009,0.37837,0.000039,1,0.023715,0.083333,0.916667,0.083333
1454,0,3,0.666667,0.002457,0.314529,0,1,0.00348,1,0,0
1456,0,15,0.457143,0.012285,0.369105,0.000251,1,0.03005,0.166667,0.833333,0.166667
1457,0,9,0.333333,0.007371,0.36253,0.000018,1,0.012807,0.25,0.75,0.25
1458,0,9,0.527778,0.007371,0.370787,0.000022,1,0.010766,0.444444,0.555556,0
1459,0,66,0.358042,0.054054,0.441591,0.001136,1,0.264901,0.3875,0.6125,0.175
1460,0,11,0.418182,0.009009,0.389225,0.000058,1,0.074286,0.307692,0.692308,0.153846
1467,0,1,,0.000819,0.323701,0,1,0.002747,1,0,0
1468,0,3,,0.002457,0.323873,0.000001,1,0.008427,0.666667,0.333333,0
1469,0,3,1,0.002457,0.347072,0,1,0.006051,0.5,0.5,0.25
1470,0,2,1,0.001638,0.339355,0,1,0.003656,1,0,0
1471,0,15,0.590476,0.012285,0.397461,0.000044,1,0.026354,0.166667,0.833333,0.166667
1472,0,12,0.424242,0.009828,0.379075,0.000017,1,0.049669,0.466667,0.533333,0.2
1473,0,18,0.196078,0.014742,0.406188,0.000639,1,0.028892,0.055556,0.944444,0
1474,0,1,,0.000819,0.323701,0,1,0.001751,1,0,0
1475,0,22,0.458874,0.018018,0.392731,0.000058,1,0.071625,0.384615,0.615385,0.153846
1476,0,13,0.358974,0.010647,0.387619,0.000056,1,0.016847,0.285714,0.714286,0.071429
1477,0,11,0.381818,0.009009,0.356496,0.000069,1,0.015677,0.214286,0.785714,0.214286
1478,0,96,0.265351,0.078624,0.442071,0.004359,1,0.884298,0.747664,0.252336,0.102804
1481,0,1,,0.000819,0.310766,0,1,0.001412,0,1,0
1484,0,2,,0.001638,0.340396,0.000001,1,0.006309,0,1,0
1485,0,2,1,0.001638,0.325861,0,1,0.009646,0.333333,0.666667,0.333333
1486,0,2,,0.001638,0.324734,0.000004,1,0.009772,0.666667,0.333333,0.333333
1487,0,16,0.191667,0.013104,0.376736,0.000199,1,0.036122,0.210526,0.789474,0.157895
1488,0,1,,0.000819,0.275808,0,1,0.052632,0,1,0
1489,0,18,0.287582,0.014742,0.38073,0.001867,1,0.038529,0.636364,0.363636,0.181818
1490,0,1,,0.000819,0.274074,0,1,0.027027,0,1,0
