Label,anomalous,neighbor,clustering,degree,closeness,betweenness,community,density,in,out,bi
921,0,3,0.333333,0.001581,0.308324,0.000008,1,0.005741,0.6,0.4,0.4
922,0,2,,0.001054,0.31324,0.000021,1,0.004405,1,0,0
924,0,13,0.128205,0.006849,0.347974,0.000144,1,0.050139,0.611111,0.388889,0.277778
925,0,2,1,0.001054,0.27505,0,1,0.363636,0.5,0.5,0.5
926,0,10,0.111111,0.005269,0.349586,0.000166,1,0.035639,0.588235,0.411765,0.411765
927,0,9,0.194444,0.004742,0.355786,0.000065,1,0.015314,0.9,0.1,0.1
928,0,44,0.077167,0.023182,0.398399,0.003354,1,0.088517,0.513514,0.486486,0.405405
929,0,2,,0.001054,0.329608,0.000001,1,0.1,1,0,0
930,0,2,,0.001054,0.329608,0.000001,1,0.006154,1,0,0
931,0,3,,0.001581,0.333514,0.000002,1,0.004286,1,0,0
932,0,4,0.166667,0.002107,0.327604,0.00004,1,0.142857,0.6,0.4,0.2
933,0,13,0.166667,0.006849,0.344982,0.001124,1,0.042,0.52381,0.47619,0.380952
934,0,8,0.035714,0.004215,0.321462,0.001068,1,0.078431,0.416667,0.583333,0.333333
935,0,1,,0.000527,0.289045,0,1,0.181818,0.5,0.5,0.5
936,0,1,,0.000527,0.290201,0,1,0.003306,0.5,0.5,0.5
937,0,1,,0.000527,0.273495,0,1,0.001976,1,0,0
938,0,28,0.071429,0.014752,0.393823,0.002424,1,0.259887,0.586957,0.413043,0.391304
939,0,25,0.01,0.013172,0.338968,0.000898,1,0.038697,0.394737,0.605263,0.342105
940,0,16,0.116667,0.00843,0.365578,0.000201,1,0.067839,0.481481,0.518519,0.407407
941,0,4,0.166667,0.002107,0.311173,0.000007,1,0.010101,0.6,0.4,0.2
942,0,23,0.059289,0.012118,0.360822,0.000923,1,0.31068,0.375,0.625,0.28125
943,0,16,0.083333,0.00843,0.36466,0.000229,1,0.034755,0.681818,0.318182,0.272727
944,0,14,0.087912,0.007376,0.352329,0.000095,1,0.022487,0.235294,0.764706,0.176471
945,0,1,,0.000527,0.252513,0,1,0.003384,0.5,0.5,0.5
946,0,1,,0.000527,0.256951,0,1,0.002049,1,0,0
947,0,1,,0.000527,0.256951,0,1,0.001541,1,0,0
948,0,1,,0.000527,0.309488,0,1,0.001969,1,0,0
949,0,18,0.104575,0.009484,0.357404,0.000157,1,0.072893,0.53125,0.46875,0.4375
950,0,41,0.089024,0.021602,0.384353,0.001025,1,0.121262,0.506849,0.493151,0.438356
951,0,1,,0.000527,0.291097,0,1,0.003497,0.5,0.5,0.5
952,0,18,0.045752,0.009484,0.359584,0.000338,1,0.073654,0.692308,0.307692,0.307692
954,0,5,0.1,0.002634,0.336249,0.000039,1,0.018018,0.5,0.5,0.5
955,0,2,,0.001054,0.317726,0.000004,1,0.006329,1,0,0
956,0,2,,0.001054,0.288824,0.000001,1,0.006237,0.666667,0.333333,0.333333
957,0,4,,0.002107,0.348875,0.000052,1,0.093023,1,0,0
958,0,7,0.047619,0.003688,0.326697,0.000111,1,0.016492,0.636364,0.363636,0.363636
959,0,4,0.166667,0.002107,0.309031,0.000016,1,0.010435,0.666667,0.333333,0.333333
960,0,2,,0.001054,0.300896,0.000001,1,0.003344,1,0,0
961,0,2,,0.001054,0.317565,0.000006,1,0.028571,0.666667,0.333333,0.333333
962,0,4,,0.002107,0.300417,0.000425,1,0.086957,0.5,0.5,0.333333
963,0,13,0.076923,0.006849,0.34473,0.000076,1,0.095477,0.631579,0.368421,0.315789
964,0,18,0.163399,0.009484,0.379023,0.000614,1,0.794872,0.548387,0.451613,0.419355
965,0,2,1,0.001054,0.285069,0,1,0.065574,0.5,0.5,0.5
966,0,16,0.083333,0.00843,0.344793,0.000227,1,0.285714,0.571429,0.428571,0.428571
967,0,22,0.082251,0.011591,0.368507,0.000655,1,0.094044,0.5,0.5,0.266667
968,0,1,,0.000527,0.255385,0,1,0.001859,0,1,0
969,0,44,0.047569,0.023182,0.388549,0.003068,1,0.1198,0.541667,0.458333,0.388889
970,0,15,0.07619,0.007903,0.347205,0.000194,1,0.149068,0.541667,0.458333,0.375
971,0,10,0.022222,0.005269,0.337996,0.001121,1,0.166667,0.555556,0.444444,0.444444
972,0,1,,0.000527,0.252445,0,1,0.002222,0.5,0.5,0.5
973,0,7,0.047619,0.003688,0.339273,0.001097,1,0.045113,0.5,0.5,0.416667
974,0,15,0.057143,0.007903,0.365083,0.000511,1,0.216867,0.833333,0.166667,0.166667
975,0,27,0.059829,0.014226,0.383493,0.001143,1,0.054632,0.586957,0.413043,0.413043
976,0,2,,0.001054,0.26489,0.000002,1,0.006969,1,0,0
977,0,4,,0.002107,0.325962,0.000016,1,0.01139,0.8,0.2,0.2
978,0,11,0.090909,0.005796,0.368795,0.000745,1,0.116129,0.611111,0.388889,0.388889
979,0,2,,0.001054,0.283059,0.000001,1,0.040541,0.666667,0.333333,0.333333
980,0,13,0.064103,0.006849,0.350366,0.000077,1,0.027816,0.4,0.6,0.35
981,0,4,0.333333,0.002107,0.308728,0.000002,1,0.030702,0.571429,0.428571,0.428571
982,0,1,,0.000527,0.263742,0,1,0.004831,1,0,0
983,0,16,0.041667,0.00843,0.361376,0.000674,1,0.04845,0.64,0.36,0.36
984,0,12,0.136364,0.006322,0.351869,0.000219,1,0.5625,0.611111,0.388889,0.333333
986,0,51,0.086275,0.02687,0.399919,0.002333,1,0.175793,0.213115,0.786885,0.163934
987,0,8,0.035714,0.004215,0.33703,0.000057,1,0.013889,1,0,0
988,0,10,0.022222,0.005269,0.34894,0.000065,1,0.019084,0.666667,0.333333,0.333333
989,0,2,,0.001054,0.30454,0,1,0.002336,1,0,0
990,0,20,0.105263,0.010537,0.365437,0.000474,1,0.483871,0.6,0.4,0.333333
991,0,20,0.142105,0.010537,0.376376,0.000991,1,0.042818,0.483871,0.516129,0.354839
992,0,25,0.076667,0.013172,0.362417,0.000427,1,0.120879,0.727273,0.272727,0.242424
993,0,19,0.064327,0.010011,0.354115,0.001013,1,0.07277,0.483871,0.516129,0.387097
994,0,28,0.055556,0.014752,0.367573,0.000699,1,0.046536,0.488889,0.511111,0.377778
995,0,11,0.254545,0.005796,0.352132,0.000082,1,0.069343,0.526316,0.473684,0.421053
996,0,9,0.083333,0.004742,0.341732,0.000046,1,0.03386,0.4,0.6,0.4
997,0,12,0.136364,0.006322,0.360822,0.000202,1,0.020877,0.6,0.4,0.4
998,0,11,0.272727,0.005796,0.357946,0.000046,1,0.025682,0.5,0.5,0.3125
1000,0,35,0.035294,0.01844,0.3589,0.00205,1,0.260204,0.333333,0.666667,0.313725
1001,0,3,0.666667,0.001581,0.331287,0,1,0.017606,0.6,0.4,0.4
1002,0,7,0.095238,0.003688,0.349911,0.000095,1,0.052133,0.545455,0.454545,0.363636
1003,0,2,,0.001054,0.26545,0.000008,1,0.020202,0.5,0.5,0.5
1004,0,29,0.12069,0.015279,0.369518,0.000986,1,2.166667,0.480769,0.519231,0.442308
1005,0,10,0.355556,0.005269,0.361514,0.000075,1,0.025478,0.625,0.375,0.375
1006,0,17,0.117647,0.008957,0.364307,0.000683,1,0.028402,0.666667,0.333333,0.291667
1007,0,1,,0.000527,0.297011,0,1,0.001783,1,0,0
1008,0,3,0.333333,0.001581,0.284125,0.000003,1,0.008048,0.5,0.5,0.25
1010,0,1,,0.000527,0.281748,0,1,0.005263,0.5,0.5,0.5
1011,0,1,,0.000527,0.290201,0,1,0.003717,1,0,0
1012,0,4,,0.002107,0.298326,0.000015,1,0.017544,1,0,0
1013,0,18,0.045752,0.009484,0.335292,0.002716,1,0.038405,0.307692,0.692308,0.307692
1014,0,18,0.117647,0.009484,0.357471,0.001028,1,0.909091,0.566667,0.433333,0.4
1015,0,9,0.083333,0.004742,0.361791,0.000062,1,0.1125,1,0,0
1016,0,2,,0.001054,0.304885,0.000003,1,0.004577,1,0,0
1017,0,2,,0.001054,0.304442,0.000004,1,0.005137,0.666667,0.333333,0.333333
1018,0,39,0.109312,0.020548,0.392185,0.003243,1,3.75,0.466667,0.533333,0.35
1019,0,15,0.361905,0.007903,0.329148,0.000046,1,0.044061,0.652174,0.347826,0.347826
1020,0,2,,0.001054,0.283527,0.000002,1,0.005525,1,0,0
1021,0,38,0.049787,0.020021,0.385452,0.003678,1,0.335294,0.631579,0.368421,0.333333
1022,0,4,0.166667,0.002107,0.328517,0.000021,1,0.027273,0.5,0.5,0.333333
1023,0,14,0.032967,0.007376,0.347077,0.001142,1,0.054118,0.521739,0.478261,0.391304
1024,0,4,0.166667,0.002107,0.305181,0.000005,1,0.035088,1,0,0
1025,0,2,,0.001054,0.294047,0.000002,1,0.005355,0.5,0.5,0.5
1026,0,34,0.046346,0.017914,0.373321,0.00244,1,0.078171,0.603774,0.396226,0.358491
1027,0,1,,0.000527,0.322176,0,1,0.003448,1,0,0
1028,0,3,0.333333,0.001581,0.315757,0.000003,1,0.010959,0.5,0.5,0.25
1029,0,17,0.066176,0.008957,0.350106,0.000576,1,0.033958,0.482759,0.517241,0.413793
1030,0,1,,0.000527,0.267445,0,1,0.009524,0,1,0
1031,0,12,0.075758,0.006322,0.336129,0.001269,1,0.060837,0.375,0.625,0.25
1032,0,18,0.202614,0.009484,0.358832,0.000625,1,0.158537,0.692308,0.307692,0.307692
1033,0,45,0.081818,0.023709,0.382017,0.002591,1,0.542857,0.447368,0.552632,0.407895
1034,0,31,0.133333,0.016333,0.387671,0.002755,1,0.273885,0.581395,0.418605,0.27907
1035,0,2,,0.001054,0.291007,0.000001,1,0.009063,0.666667,0.333333,0.333333
1036,0,23,0.134387,0.012118,0.375327,0.000442,1,0.155556,0.542857,0.457143,0.342857
1037,0,16,0.033333,0.00843,0.328804,0.000142,1,0.057692,0.375,0.625,0.333333
1038,0,13,0.076923,0.006849,0.344982,0.000106,1,0.047753,0.235294,0.764706,0.235294
1039,0,33,0.121212,0.017387,0.397391,0.001635,1,9.2,0.695652,0.304348,0.282609
1041,0,9,0.083333,0.004742,0.344478,0.000093,1,0.025729,0.6,0.4,0.4
1042,0,45,0.114141,0.023709,0.397894,0.002343,1,0.47205,0.460526,0.539474,0.407895
1043,0,12,0.212121,0.006322,0.362836,0.000063,1,0.124224,0.55,0.45,0.4
1044,0,5,0.3,0.002634,0.316234,0.000004,1,0.055901,0.555556,0.444444,0.444444
1045,0,6,0.066667,0.003161,0.327377,0.000043,1,0.039088,0.5,0.5,0.5
1046,0,3,,0.001581,0.306421,0.000024,1,0.285714,0.75,0.25,0.25
1047,0,4,0.166667,0.002107,0.315072,0.000005,1,0.056818,0.8,0.2,0.2
1048,0,1,,0.000527,0.261475,0,1,0.027027,1,0,0
1049,0,14,0.175824,0.007376,0.363045,0.000484,1,0.059459,0.636364,0.363636,0.363636
1050,0,23,0.166008,0.012118,0.383571,0.001055,1,0.102389,0.7,0.3,0.233333
1051,0,10,0.222222,0.005269,0.359379,0.000053,1,0.017799,0.909091,0.090909,0.090909
1052,0,27,0.022792,0.014226,0.353121,0.001173,1,0.826923,0.395349,0.604651,0.372093
1053,0,7,0.095238,0.003688,0.341794,0.000178,1,0.081395,1,0,0
1054,0,6,0.333333,0.003161,0.327775,0.000008,1,1.222222,0.545455,0.454545,0.454545
1055,0,1,,0.000527,0.322176,0,1,0.001348,1,0,0
1056,0,22,0.090909,0.011591,0.368076,0.000428,1,0.297297,0.666667,0.333333,0.333333
1057,0,1,,0.000527,0.279991,0,1,0.002183,1,0,0
1058,0,3,,0.001581,0.298232,0.000013,1,0.008278,0.6,0.4,0.4
1059,0,9,0.25,0.004742,0.344478,0.000155,1,0.022876,0.5,0.5,0.357143
1060,0,16,0.1,0.00843,0.360271,0.00014,1,0.069252,0.6,0.4,0.36
1061,0,1,,0.000527,0.261041,0,1,0.001093,0,1,0
1062,0,15,0.114286,0.007903,0.353584,0.002378,1,0.06383,0.47619,0.52381,0.285714
1063,0,7,0.095238,0.003688,0.33836,0.000041,1,0.014953,0.875,0.125,0.125
1065,0,5,0.5,0.002634,0.321846,0.000013,1,0.055944,0.5,0.5,0.375
1066,0,11,0.127273,0.005796,0.340806,0.000039,1,0.043147,0.529412,0.470588,0.352941
1067,0,1,,0.000527,0.295013,0,1,0.003472,1,0,0
1068,0,21,0.095238,0.011064,0.375551,0.000402,1,2.461538,0.65625,0.34375,0.34375
1069,0,27,0.068376,0.014226,0.366858,0.000834,1,0.080882,0.393939,0.606061,0.181818
1070,0,5,0.3,0.002634,0.333691,0.000009,1,0.011283,0.625,0.375,0.375
1071,0,8,0.107143,0.004215,0.337996,0.000025,1,0.140625,0.666667,0.333333,0.111111
1072,0,46,0.039614,0.024236,0.38791,0.001962,1,0.07564,0.661765,0.338235,0.323529
1073,0,1,,0.000527,0.297011,0,1,0.004831,1,0,0
1074,0,4,0.166667,0.002107,0.323558,0.000014,1,0.084746,0.6,0.4,0.2
1075,0,6,0.066667,0.003161,0.317138,0.000032,1,0.040741,0.545455,0.454545,0.454545
1076,0,4,,0.002107,0.30888,0.00106,1,0.007864,0.333333,0.666667,0.333333
1077,0,3,0.333333,0.001581,0.311481,0.000004,1,0.003918,0.75,0.25,0.25
1078,0,3,,0.001581,0.320261,0.000028,1,0.142857,0.6,0.4,0.4
1079,0,13,0.051282,0.006849,0.318908,0.000229,1,0.193548,0.458333,0.541667,0.458333
1080,0,7,0.190476,0.003688,0.342726,0.000079,1,0.02584,0.7,0.3,0.3
1081,0,3,0.333333,0.001581,0.339273,0.000007,1,0.016835,0.6,0.4,0.4
1082,0,1,,0.000527,0.235841,0,1,0.007937,0.5,0.5,0.5
1083,0,13,0.179487,0.006849,0.360961,0.000105,1,0.046843,0.521739,0.478261,0.434783
1084,0,1,,0.000527,0.307319,0,1,0.003817,1,0,0
1085,0,1,,0.000527,0.307319,0,1,0.003058,1,0,0
1086,0,1,,0.000527,0.307319,0,1,0.000997,1,0,0
1087,0,13,0.230769,0.006849,0.334638,0.001089,1,0.361111,0,1,0
1088,0,1,,0.000527,0.250567,0,1,0.002755,1,0,0
1089,0,6,0.266667,0.003161,0.298988,0.000021,1,0.008902,0,1,0
1090,0,2,,0.001054,0.285112,0.000007,1,0.005495,0.666667,0.333333,0.333333
1091,0,6,0.133333,0.003161,0.337573,0.000137,1,0.009211,0.857143,0.142857,0.142857
1092,0,4,,0.002107,0.325569,0.000043,1,0.036036,1,0,0
1093,0,13,0.217949,0.006849,0.363745,0.000204,1,0.100877,0.521739,0.478261,0.434783
1094,0,2,,0.001054,0.289667,0.000001,1,0.053571,0.666667,0.333333,0.333333
1095,0,1,,0.000527,0.290693,0,1,0.001209,1,0,0
1096,0,1,,0.000527,0.243106,0,1,0.002632,1,0,0
1097,0,23,0.075099,0.012118,0.375327,0.001352,1,0.054332,0.540541,0.459459,0.378378
1098,0,1,,0.000527,0.281664,0,1,0.001905,1,0,0
1099,0,4,0.666667,0.002107,0.346249,0.000009,1,0.113636,0.8,0.2,0.2
1100,0,13,0.205128,0.006849,0.362626,0.000089,1,0.055375,0.705882,0.294118,0.235294
1101,0,17,0.110294,0.008957,0.360133,0.000226,1,0.023052,0.285714,0.714286,0.190476
1102,0,4,,0.002107,0.336489,0.000009,1,0.02193,0.8,0.2,0.2
1103,0,33,0.107955,0.017387,0.392757,0.001281,1,0.16092,0.761905,0.238095,0.214286
1104,0,6,0.2,0.003161,0.335233,0.000032,1,0.039301,0.666667,0.333333,0.333333
1105,0,12,0.045455,0.006322,0.356525,0.000256,1,0.071161,0.526316,0.473684,0.368421
1106,0,1,,0.000527,0.305924,0,1,0.004386,1,0,0
1107,0,6,0.066667,0.003161,0.34167,0.000142,1,0.035088,0.625,0.375,0.25
1108,0,3,0.666667,0.001581,0.329551,0.000001,1,0.009646,1,0,0
1109,0,1,,0.000527,0.251402,0,1,0.004386,1,0,0
1110,0,10,0.088889,0.005269,0.344919,0.00008,1,0.065789,0.333333,0.666667,0.333333
1111,0,14,0.274725,0.007376,0.371629,0.000093,1,0.096491,0.636364,0.363636,0.363636
1112,0,1,,0.000527,0.291818,0,1,0.002,1,0,0
1113,0,69,0.044331,0.036354,0.394895,0.006115,1,0.282421,0.295918,0.704082,0.295918
1114,0,6,0.2,0.003161,0.316499,0.000132,1,0.368421,0.428571,0.571429,0.142857
1115,0,1,,0.000527,0.283911,0,1,0.004115,1,0,0
1116,0,2,1,0.001054,0.327548,0,1,0.007435,1,0,0
1117,0,23,0.142292,0.012118,0.377204,0.000824,1,0.053763,0.628571,0.371429,0.342857
1118,0,41,0.107317,0.021602,0.403686,0.001455,1,7.333333,0.454545,0.545455,0.378788
1119,0,1,,0.000527,0.271643,0,1,0.014286,0,1,0
1120,0,4,0.333333,0.002107,0.305379,0.000002,1,0.010707,0.2,0.8,0.2
1121,0,5,0.5,0.002634,0.335471,0.000047,1,0.081633,0.625,0.375,0.375
1122,0,4,0.333333,0.002107,0.331055,0.000011,1,0.010025,1,0,0
1123,0,5,0.4,0.002634,0.325344,0.000026,1,0.07619,0.625,0.375,0.375
1124,0,5,0.5,0.002634,0.351279,0.000007,1,0.024823,0.714286,0.285714,0.285714
1125,0,2,,0.001054,0.326697,0.000003,1,0.0625,1,0,0
1126,0,6,0.066667,0.003161,0.329263,0.000019,1,0.010899,0.5,0.5,0.25
1127,0,66,0.062471,0.034773,0.404899,0.00616,1,0.158462,0.407767,0.592233,0.359223
1128,0,2,,0.001054,0.280574,0.000005,1,0.002878,0.5,0.5,0
1129,0,3,0.333333,0.001581,0.336249,0.000035,1,0.166667,0.75,0.25,0.25
1130,0,18,0.084967,0.009484,0.366217,0.000271,1,0.164557,0.692308,0.307692,0.307692
1131,0,14,0.10989,0.007376,0.352659,0.000226,1,1.125,0.777778,0.222222,0.222222
1132,0,21,0.109524,0.011064,0.377506,0.000609,1,0.092308,0.527778,0.472222,0.416667
1133,0,1,,0.000527,0.281664,0,1,0.002538,1,0,0
1134,0,1,,0.000527,0.322176,0,1,0.003584,1,0,0
1135,0,1,,0.000527,0.288426,0,1,0.005236,1,0,0
1136,0,35,0.109244,0.01844,0.385216,0.00122,1,1,0.425926,0.574074,0.351852
1137,0,7,0.095238,0.003688,0.338482,0.000075,1,0.015361,0.7,0.3,0.3
1138,0,22,0.056277,0.011591,0.36988,0.001454,1,0.347368,0.545455,0.454545,0.333333
1139,0,7,0.285714,0.003688,0.355049,0.00006,1,0.019337,1,0,0
1140,0,1,,0.000527,0.281244,0,1,0.001112,0,1,0
1141,0,2,1,0.001054,0.330128,0,1,0.004435,1,0,0
1142,0,31,0.08172,0.016333,0.390399,0.003349,1,0.058465,0.5,0.5,0.354167
1143,0,1,,0.000527,0.322176,0,1,0.001263,1,0,0
1144,0,2,,0.001054,0.326301,0.000002,1,0.001907,1,0,0
1146,0,5,0.1,0.002634,0.327491,0.000033,1,0.014634,0.666667,0.333333,0.166667
1147,0,1,,0.000527,0.322176,0,1,0.001669,1,0,0
1148,0,1,,0.000527,0.322176,0,1,0.002597,1,0,0
1149,0,2,1,0.001054,0.333278,0,1,0.00183,1,0,0
1150,0,1,,0.000527,0.322176,0,1,0.001013,1,0,0
1151,0,1,,0.000527,0.322176,0,1,0.002179,1,0,0
1152,0,1,,0.000527,0.322176,0,1,0.005556,1,0,0
1153,0,8,0.285714,0.004215,0.352461,0.00002,1,0.126316,0.5,0.5,0.333333
1154,0,6,0.133333,0.003161,0.335889,0.000038,1,0.137255,0.571429,0.428571,0.142857
1155,0,1,,0.000527,0.259532,0,1,0.001862,0,1,0
1156,0,2,1,0.001054,0.32417,0,1,0.002959,1,0,0
1157,0,3,,0.001581,0.327093,0.000014,1,0.012397,1,0,0
1158,0,30,0.098851,0.015806,0.366787,0.00153,1,0.131105,0.470588,0.529412,0.411765
1159,0,1,,0.000527,0.254592,0,1,0.009259,0,1,0
1160,0,1,,0.000527,0.282889,0,1,0.01087,1,0,0
1161,0,7,0.238095,0.003688,0.341794,0.000051,1,0.307692,0.75,0.25,0.125
1162,0,3,,0.001581,0.302975,0.000003,1,0.060976,0.4,0.6,0.4
1163,0,5,0.4,0.002634,0.340744,0.000013,1,0.104478,0.714286,0.285714,0.285714
1164,0,1,,0.000527,0.297011,0,1,0.083333,1,0,0
1165,0,5,0.1,0.002634,0.323613,0.00002,1,1.5,0.333333,0.666667,0.166667
1166,0,1,,0.000527,0.279162,0,1,0.005249,0.5,0.5,0.5
1167,0,25,0.08,0.013172,0.375477,0.002096,1,0.18932,0.487179,0.512821,0.358974
1168,0,25,0.093333,0.013172,0.368435,0.001776,1,0.079051,0.525,0.475,0.375
1169,0,11,0.072727,0.005796,0.367717,0.000131,1,0.047887,0.529412,0.470588,0.352941
1170,0,1,,0.000527,0.272704,0,1,0.014493,1,0,0
1171,0,5,0.2,0.002634,0.313188,0.000013,1,0.014894,0.714286,0.285714,0.285714
1172,0,1,,0.000527,0.255697,0,1,0.1,0.5,0.5,0.5
1173,0,15,0.095238,0.007903,0.34385,0.001188,1,0.049793,0.583333,0.416667,0.375
1174,0,10,0.044444,0.005269,0.340007,0.000054,1,0.02623,0.625,0.375,0.375
1176,0,5,0.2,0.002634,0.315441,0.000021,1,0.009259,0.555556,0.444444,0.444444
1177,0,2,,0.001054,0.28676,0,1,0.005102,0.666667,0.333333,0.333333
1178,0,18,0.098039,0.009484,0.365012,0.000326,1,0.029376,0.291667,0.708333,0.25
1179,0,3,,0.001581,0.300753,0.000004,1,0.375,0.5,0.5,0.5
1180,0,9,0.055556,0.004742,0.337211,0.000213,1,0.27907,0.5,0.5,0.25
1181,0,32,0.084677,0.01686,0.388389,0.001757,1,0.486957,0.517857,0.482143,0.428571
1182,0,6,0.4,0.003161,0.344227,0.00004,1,0.081081,0.666667,0.333333,0.333333
1183,0,34,0.089127,0.017914,0.383493,0.005251,1,0.796875,0.529412,0.470588,0.333333
1184,0,30,0.094253,0.015806,0.381168,0.001164,1,0.230769,0.488889,0.511111,0.333333
1185,0,67,0.07915,0.0353,0.408494,0.005252,1,0.197479,0.404255,0.595745,0.287234
1186,0,11,0.218182,0.005796,0.34056,0.001095,1,0.387755,0.526316,0.473684,0.421053
1187,0,18,0.143791,0.009484,0.363115,0.000531,1,0.086466,0.608696,0.391304,0.217391
1188,0,5,0.1,0.002634,0.333927,0.000071,1,0.008996,0.833333,0.166667,0.166667
1190,0,41,0.15122,0.021602,0.400769,0.002966,1,0.794521,0.431034,0.568966,0.293103
1191,0,4,,0.002107,0.343475,0.000023,1,0.022472,1,0,0
1192,0,2,,0.001054,0.315282,0.000041,1,0.029851,1,0,0
1193,0,2,,0.001054,0.304393,0.000001,1,0.002291,1,0,0
1194,0,2,,0.001054,0.290918,0.000001,1,0.012295,0.666667,0.333333,0.333333
1195,0,7,0.285714,0.003688,0.352198,0.000038,1,0.057554,0.5,0.5,0.125
1196,0,11,0.163636,0.005796,0.368435,0.000228,1,0.031873,0.5,0.5,0.3125
1197,0,1,,0.000527,0.315652,0,1,0.002994,1,0,0
1198,0,6,0.066667,0.003161,0.337271,0.000278,1,0.008491,0.444444,0.555556,0.333333
1199,0,7,0.047619,0.003688,0.30757,0.000767,1,0.019504,0.363636,0.636364,0.363636
1200,0,1,,0.000527,0.298279,0,1,0.001597,1,0,0
1201,0,1,,0.000527,0.272704,0,1,0.003861,1,0,0
1202,0,2,,0.001054,0.294185,0.000001,1,0.027523,0.666667,0.333333,0.333333
1203,0,1,,0.000527,0.287986,0,1,0.00625,0.5,0.5,0.5
1204,0,2,,0.001054,0.242263,0.000002,1,0.052632,1,0,0
1205,0,1,,0.000527,0.233621,0,1,0.010638,0,1,0
1206,0,5,0.1,0.002634,0.334697,0.000039,1,0.007614,0.833333,0.166667,0.166667
1207,0,4,,0.002107,0.308728,0.000041,1,0.225806,0.571429,0.428571,0.428571
1208,0,10,0.2,0.005269,0.353452,0.000041,1,0.011429,1,0,0
1209,0,4,,0.002107,0.331987,0.000006,1,0.038462,0.571429,0.428571,0.428571
1210,0,2,,0.001054,0.294783,0.000002,1,0.002725,1,0,0
1211,0,12,0.075758,0.006322,0.350561,0.000311,1,0.093137,0.578947,0.421053,0.368421
1212,0,1,,0.000527,0.264,0,1,0.038462,1,0,0
1213,0,17,0.102941,0.008957,0.352132,0.000177,1,0.081481,0.363636,0.636364,0.227273
1214,0,15,0.161905,0.007903,0.361653,0.000214,1,0.053571,0.333333,0.666667,0.166667
1215,0,31,0.111828,0.016333,0.397978,0.000923,1,0.055336,0.357143,0.642857,0.261905
1216,0,12,0.136364,0.006322,0.360271,0.000094,1,0.340909,0.8,0.2,0.2
1217,0,27,0.108262,0.014226,0.382249,0.001466,1,0.03402,0.684211,0.315789,0.289474
1218,0,2,1,0.001054,0.259496,0,1,0.009404,0.666667,0.333333,0.333333
1219,0,5,0.2,0.002634,0.279908,0.000056,1,0.070175,0.5,0.5,0.375
1220,0,2,,0.001054,0.302586,0.000001,1,1,0.666667,0.333333,0.333333
1221,0,1,,0.000527,0.281664,0,1,0.012346,1,0,0
1222,0,1,,0.000527,0.289045,0,1,0.001172,1,0,0
1223,0,3,,0.001581,0.318908,0.00002,1,0.013928,0.6,0.4,0.4
1224,0,11,0.181818,0.005796,0.34836,0.000429,1,0.030142,0.529412,0.470588,0.352941
1225,0,2,,0.001054,0.280867,0.000005,1,0.024691,0.5,0.5,0.5
1226,0,4,0.166667,0.002107,0.323891,0.000007,1,0.028409,0.6,0.4,0.2
1227,0,19,0.140351,0.010011,0.369373,0.000322,1,0.07888,0.580645,0.419355,0.387097
1228,0,2,,0.001054,0.28803,0.000002,1,0.022472,0.5,0.5,0.5
1229,0,1,,0.000527,0.309437,0,1,0.005376,1,0,0
1230,0,4,0.333333,0.002107,0.289489,0.000009,1,0.009281,1,0,0
1231,0,35,0.082353,0.01844,0.389754,0.002461,1,0.0982,0.533333,0.466667,0.416667
1232,0,2,,0.001054,0.32681,0.000012,1,0.00354,1,0,0
1233,0,4,,0.002107,0.312565,0.000009,1,0.021552,0.2,0.8,0.2
1234,0,12,0.045455,0.006322,0.351935,0.000418,1,0.047085,0.47619,0.52381,0.428571
1235,0,9,0.083333,0.004742,0.332573,0.000089,1,0.088435,0.384615,0.615385,0.307692
1236,0,80,0.064241,0.04215,0.411884,0.006039,1,0.286127,0.232323,0.767677,0.191919
1237,0,15,0.12381,0.007903,0.358422,0.000516,1,0.806452,0.48,0.52,0.4
1238,0,11,0.145455,0.005796,0.36466,0.000112,1,0.08547,0.55,0.45,0.45
1240,0,3,,0.001581,0.299083,0.000009,1,0.142857,0.4,0.6,0.4
1241,0,7,0.428571,0.003688,0.332163,0.000132,1,0.119565,0.636364,0.363636,0.363636
1242,0,1,,0.000527,0.282507,0,1,0.00365,0.5,0.5,0.5
1243,0,2,1,0.001054,0.295337,0,1,0.002956,0.666667,0.333333,0.333333
1244,0,30,0.085057,0.015806,0.379176,0.001667,1,0.031401,0.666667,0.333333,0.230769
1245,0,1,,0.000527,0.278997,0,1,0.004926,0.5,0.5,0.5
1246,0,36,0.1,0.018967,0.389673,0.001737,1,0.049546,0.533333,0.466667,0.4
1247,0,3,,0.001581,0.307771,0.000005,1,0.007123,0.6,0.4,0.4
1248,0,29,0.123153,0.015279,0.375551,0.000651,1,0.047423,0.5,0.5,0.369565
1249,0,4,0.333333,0.002107,0.318961,0.000226,1,0.014577,0.6,0.4,0.2
1250,0,1,,0.000527,0.272704,0,1,0.00289,1,0,0
1251,0,5,0.5,0.002634,0.326357,0.000005,1,0.015974,1,0,0
1252,0,7,0.047619,0.003688,0.334757,0.000087,1,0.06044,0.636364,0.363636,0.363636
1253,0,42,0.060395,0.022129,0.378947,0.003193,1,0.25969,0.447761,0.552239,0.373134
1254,0,2,,0.001054,0.282677,0.000001,1,0.006085,0.666667,0.333333,0.333333
