Source,Target,cluster
5702,6080,1
5702,5944,1
5704,6957,1
5704,9235,1
5704,7646,1
5705,8817,1
5708,6093,1
5708,6229,1
5708,6321,1
5708,7261,1
5708,8263,1
5708,8451,1
5708,8677,1
5708,8923,1
5708,9374,1
5708,8838,1
5708,7964,1
5708,5954,1
5709,6404,1
5709,8727,1
5713,6444,1
5714,7763,1
5714,8471,1
5714,8823,1
5714,9860,1
5714,9496,1
5714,9222,1
5714,8280,1
5714,6110,2
5714,5892,1
5715,10623,1
5716,7363,1
5716,7509,1
5716,7803,1
5716,9569,1
5716,10311,1
5716,10621,1
5716,6316,1
5718,6361,1
5718,6547,1
5718,6621,1
5718,6645,1
5718,6769,1
5718,6893,1
5718,7069,1
5718,7369,1
5718,7431,1
5718,7529,1
5718,7759,1
5718,8167,1
5718,8399,1
5718,8449,1
5718,8555,1
5718,8641,1
5718,8665,1
5718,8731,1
5718,9138,1
5718,8286,1
5718,8278,1
5718,8270,1
5718,7786,1
5718,7294,1
5718,7292,1
5718,6846,1
5719,9073,1
5720,7165,1
5720,9723,1
5720,7452,1
5720,7002,1
5721,8040,1
5721,8994,1
5721,10532,1
5721,7853,1
5722,10334,1
5722,8192,1
5726,5975,1
5726,8873,1
5726,9582,1
5727,10537,1
5728,6591,1
5728,7153,1
5728,7925,1
5728,10430,1
5729,6560,1
5730,5857,1
5730,9209,1
5730,8218,1
5730,8126,1
5730,6748,1
5730,6582,1
5733,10513,1
5733,7596,1
5734,6627,1
5734,7595,1
5735,6395,1
5736,9294,1
5736,9014,1
5736,6520,1
5736,6358,1
5737,7614,1
5738,6863,1
5739,6036,1
5743,8293,1
5746,6711,1
5746,6953,1
5746,7053,1
5746,8508,1
5746,8230,1
5747,5992,1
5748,6087,1
5748,6929,1
5748,7633,1
5748,8073,1
5748,8805,1
5748,9617,1
5748,9272,1
5748,8142,1
5748,7982,1
5750,8443,1
5750,6446,1
5754,10204,1
5754,9312,1
5755,7930,1
5756,5931,1
5756,6852,1
5758,7893,2
5758,10324,1
5760,8296,1
5764,7194,1
5764,7042,1
5764,6710,1
5765,7644,1
5766,10672,1
5767,7641,1
5768,6621,1
5768,7369,1
5768,8555,1
5768,6148,1
5770,10640,1
5771,10661,1
5771,8729,1
5772,5951,1
5772,6249,1
5772,6335,1
5772,7101,1
5772,7323,1
5772,8391,1
5772,8689,1
5772,9572,1
5772,7936,1
5772,6146,1
5774,7643,1
5774,8991,1
5775,6720,1
5777,5873,1
5778,6153,1
5778,6163,1
5778,6177,1
5778,6693,1
5778,6731,1
5778,6893,1
5778,6965,1
5778,7703,1
5778,7827,1
5778,7883,1
5778,7921,1
5778,8081,1
5778,8457,1
5778,9321,1
5778,9461,1
5778,9498,1
5778,10089,1
5778,10364,1
5778,10561,1
5778,10409,1
5778,9856,1
5778,9603,1
5778,9422,1
5778,8688,1
5778,8240,1
5778,8184,1
5778,8102,1
5778,6744,1
5778,5914,1
5778,5874,1
5779,8015,1
5780,7533,1
5786,6129,1
5787,7564,1
5787,8152,1
5787,5865,1
5787,8763,1
5787,9377,1
5787,6462,1
5788,8728,1
5789,9898,1
5789,10541,1
5789,9597,1
5789,10280,1
5790,7274,1
5792,6547,1
5792,9214,1
5793,9833,1
5795,7076,1
5796,6743,1
5796,7773,1
5796,8447,1
5798,8857,1
5798,9322,1
5798,8858,1
5798,5988,1
5800,7697,1
5800,8305,2
5800,9800,1
5800,10007,1
5800,8064,1
5801,8780,1
5802,6031,1
5802,6077,1
5802,6113,1
5802,6381,1
5802,7553,1
5802,7625,1
5802,8705,1
5802,9714,1
5802,9832,1
5802,9609,1
5802,9248,1
5802,8928,1
5802,8368,1
5803,5924,1
5805,10642,1
5809,6610,1
5810,8603,1
5812,7103,1
5813,9189,1
5813,7946,1
5814,7645,1
5819,7078,1
5821,10064,1
5822,10559,1
5824,6811,1
5824,8429,1
5824,9610,1
5824,9116,1
5826,7249,1
5827,9478,1
5829,9959,1
5829,7101,1
5829,7936,1
5829,6146,1
5829,10553,1
5829,10562,1
5831,6402,1
5832,5960,1
5834,6790,1
5836,10217,1
5837,7210,1
5838,7980,1
5839,7244,1
5840,8206,1
5840,7414,1
5842,5993,1
5842,7093,1
5842,7671,1
5842,8205,1
5842,9142,1
5842,8454,1
5842,5942,1
5843,7818,1
5844,8532,1
5844,7848,1
5845,9829,1
5845,7641,1
5846,6049,1
5846,6381,1
5846,7625,1
5846,8404,1
5847,10591,1
5847,9710,1
5847,7682,1
5849,10280,1
5850,6423,1
5850,6667,1
5850,6897,1
5850,8019,1
5850,9561,1
5850,10206,1
5850,9710,1
5850,8686,1
5850,8356,1
5852,8668,1
5852,8252,1
5852,8064,1
5852,7662,2
5853,6762,1
5855,10187,1
5856,9544,1
5856,8602,1
5857,8126,1
5857,9209,1
5858,9271,1
5858,10018,1
5858,7478,1
5858,7312,1
5858,7250,1
5858,6584,1
5859,8551,1
5859,7862,1
5859,8294,1
5860,6351,1
5860,8662,1
5861,8578,1
5863,10635,1
5865,7564,1
5865,9259,1
5865,8763,1
5865,9377,1
5865,6462,1
5866,7777,1
5866,9881,1
5866,9625,1
5867,7608,1
5870,8697,1
5871,6224,1
5871,7074,1
5871,7174,1
5871,6088,1
5871,9129,1
5871,7088,1
5871,8860,1
5871,7619,1
5874,9461,1
5874,9856,1
5875,6432,1
5878,10008,1
5879,7536,1
5881,10114,1
5882,6221,1
5882,9454,1
5883,7194,1
5884,6107,1
5884,6489,1
5884,6583,1
5884,6717,1
5884,7037,1
5884,7419,1
5884,7679,1
5884,7757,1
5884,7831,1
5884,7985,1
5884,7999,1
5884,8637,1
5884,8847,1
5884,8877,1
5884,9766,1
5884,8504,1
5884,8474,1
5884,8058,1
5884,6030,1
5886,9736,1
5886,7786,1
5887,10443,1
5887,9342,1
5887,7614,1
5887,6318,1
5887,10141,1
5887,6378,1
5887,9273,1
5887,8302,1
5887,6220,1
5887,8442,1
5887,6958,1
5888,6209,1
5888,6379,1
5888,6997,1
5888,8229,1
5888,8371,1
5888,8717,1
5888,8959,1
5888,10641,1
5888,10149,1
5888,10068,1
5888,10000,1
5888,8952,1
5888,8612,1
5888,8306,1
5888,7746,1
5888,6376,1
5889,6338,1
5889,10656,1
5889,8311,1
5889,8704,1
5889,9271,1
5889,10659,1
5892,7763,1
5892,8471,1
5892,8823,1
5892,9860,1
5892,9496,1
5892,9222,1
5892,8292,1
5892,8280,1
5893,8260,1
5896,6555,1
5896,8523,1
5896,8623,1
5896,8657,1
5896,10107,1
5896,9929,1
5896,8872,1
5896,8650,1
5896,8414,1
5896,8292,1
5896,8176,1
5897,7440,1
5898,7793,1
5898,10145,1
5898,9194,1
5898,9034,1
5898,7216,1
5899,9528,1
5900,10563,1
5903,5972,1
5903,6186,1
5903,6506,1
5904,6829,1
5904,9535,1
5904,9758,1
5904,7314,1
5904,7226,1
5904,6906,1
5904,6652,1
5905,9731,1
5905,10315,1
5907,9451,1
5908,8395,1
5909,7224,1
5910,8987,1
5912,9071,1
5913,8340,1
5915,9041,1
5915,10544,1
5915,9270,1
5916,6459,1
5916,9019,1
5916,10249,1
5916,6848,1
5917,7405,1
5920,6697,2
5922,7583,1
5922,7793,1
5922,9194,1
5922,9034,1
5922,8088,1
5923,7812,1
5923,8087,1
5924,10623,1
5924,8254,1
5925,10129,1
5927,8764,1
5927,8204,1
5927,7691,1
5928,9710,1
5928,8958,1
5930,9982,1
5930,6036,1
5931,6852,1
5931,6742,1
5932,10290,1
5932,10271,1
5933,10540,1
5933,8207,1
5933,7087,1
5935,9948,1
5936,7793,1
5937,6059,1
5938,10607,1
5938,9912,1
5938,8968,1
5938,7194,1
5938,7158,1
5938,7042,1
5938,6710,1
5938,6410,1
5939,9838,1
5939,7999,1
5939,10061,1
5939,10368,1
5939,7149,1
5939,6187,2
5939,7856,1
5939,10360,1
5939,7331,1
5939,6351,2
5939,6615,2
5939,10021,1
5939,8547,1
5939,8406,2
5939,9118,1
5939,6988,2
5939,7691,1
5940,9686,1
5940,9512,1
5942,7093,1
5942,7671,1
5942,8454,1
5946,6871,1
5946,10338,1
5946,9550,1
5947,6611,1
5949,7839,1
5949,8521,1
5951,7323,1
5951,7936,1
5951,6146,1
5953,9742,1
5955,8577,1
5957,6547,1
5958,6114,2
5960,7625,1
5961,8109,1
5961,9298,1
5962,9563,1
5962,7956,1
5963,9176,1
5963,7294,1
5964,8507,1
5965,6925,1
5965,7635,1
5965,8905,1
5965,8028,1
5968,9301,1
5970,6991,1
5970,10343,1
5970,10054,1
5972,6033,1
5972,6506,1
5973,8337,1
5973,9130,1
5973,7824,1
5973,7069,1
5973,6066,1
5973,8201,1
5973,9467,1
5973,7913,1
5973,6171,1
5974,6077,1
5974,6615,2
5974,10231,1
5974,9671,1
5974,8490,1
5974,8338,1
5974,7830,2
5975,8150,1
5978,9071,1
5978,9377,1
5978,7502,1
5979,9226,1
5980,8527,1
5980,9691,1
5981,8912,1
5981,7625,1
5981,9868,1
5982,7920,1
5982,6194,1
5983,9488,1
5984,6505,2
5984,6511,1
5984,6611,2
5984,7141,1
5984,7211,1
5984,9854,1
5984,10343,1
5984,9924,1
5984,9604,1
5984,9486,1
5984,8476,1
5984,6028,1
5985,9389,1
5986,6439,1
5986,8245,1
5986,8369,1
5986,9904,1
5986,8800,1
5986,8592,1
5986,8358,1
5986,5996,1
5987,8764,1
5987,8204,1
5987,7271,1
5987,9837,1
5987,7697,1
5987,9301,1
5987,7279,1
5987,6705,1
5987,6209,1
5987,7325,1
5987,7686,1
5987,8862,1
5987,8209,1
5987,9869,1
5987,6298,1
5987,10663,1
5987,10412,1
5987,7339,1
5987,9097,1
5987,7039,1
5987,9040,1
5988,9322,1
5988,8858,1
5991,8234,1
5991,7625,1
5991,6259,1
5991,9804,1
5991,7869,1
5991,10096,1
5991,8079,1
5991,7935,1
5991,10205,1
5991,10033,1
5991,8268,1
5991,8209,1
5991,6381,1
5993,10332,1
5993,7093,1
5993,6002,1
5993,6037,1
5993,8454,1
5993,9142,1
5993,8205,1
5994,6371,1
5994,6575,1
5994,6939,1
5994,7125,1
5994,7465,1
5994,8345,1
5994,8503,1
5994,9756,1
5994,9590,1
5994,9446,1
5994,9328,1
5994,8836,1
5994,8546,1
5994,7894,1
5994,6160,1
5996,6439,1
5996,8369,1
5996,10420,1
5996,9904,1
5996,8592,1
5996,8358,1
5996,7896,1
5997,7053,1
5998,8476,1
5999,9775,1
5999,9124,1
6000,6639,1
6000,8191,1
6000,10171,1
6001,9854,1
6002,7093,1
6002,8205,1
6002,8454,1
6004,6377,1
6004,9700,1
6005,6054,1
6007,8452,1
6007,6361,1
6008,7887,1
6008,8889,1
6008,8977,1
6010,9296,1
6010,8358,1
6010,8186,1
6010,7882,1
6012,6599,1
6012,7129,1
6012,7503,1
6012,9791,1
6013,9265,1
6013,9864,1
6014,6187,1
6014,6553,1
6016,6857,1
6016,8049,1
6016,8376,1
6016,8350,1
6018,9131,1
6019,9836,1
6021,10106,1
6021,9716,1
6021,10198,1
6022,6057,1
6023,7807,1
6024,10274,1
6024,10533,1
6024,7482,1
6025,8867,1
6025,9770,1
6025,10551,1
6026,6815,1
6026,8039,1
6026,8393,1
6026,10379,1
6026,9336,1
6026,9024,1
6026,6150,1
6028,6505,1
6028,6611,1
6028,6719,1
6028,6865,1
6028,7073,1
6028,7625,1
6028,7933,1
6028,8373,1
6028,8437,1
6028,8707,1
6028,9854,1
6028,10387,1
6028,10332,1
6028,10148,1
6028,10096,1
6028,9938,1
6028,9436,1
6028,8994,1
6028,8358,1
6028,8056,1
6028,7974,1
6029,10129,1
6029,9076,1
6030,6717,1
6030,7419,1
6030,7679,1
6030,7831,1
6030,7985,1
6030,7999,1
6030,8637,1
6030,8877,1
6030,9766,1
6030,8504,1
6031,7625,1
6031,9832,1
6031,6113,1
6031,9609,1
6031,8742,1
6031,9248,1
6031,8461,1
6031,8855,1
6031,8389,1
6031,7553,1
6031,8928,1
6031,6381,1
6031,8368,1
6032,6175,1
6032,6209,1
6032,6371,1
6032,7403,1
6032,7465,1
6032,8345,1
6032,9590,1
6032,8836,1
6032,8700,1
6032,7968,1
6032,6068,1
6033,9095,1
6033,7878,1
6033,6864,1
6033,9830,1
6033,9853,1
6033,9566,1
6033,7172,1
6033,7260,1
6033,7296,1
6033,7422,1
6033,6460,1
6033,6539,1
6034,8551,1
6036,6047,1
6036,7727,1
6036,9131,1
6036,9345,1
6036,10322,1
6036,10391,1
6036,10448,1
6036,10558,1
6036,10510,1
6036,10486,1
6036,10432,1
6036,9746,1
6036,7366,1
6036,7206,1
6036,7124,1
6036,6970,1
6036,6922,1
6036,6430,1
6036,6188,1
6037,10332,1
6037,7671,1
6038,7560,1
6041,6076,1
6043,7625,1
6043,7869,1
6043,10096,1
6043,8079,1
6043,7935,1
6043,10205,1
6043,10033,1
6043,8209,1
6043,10188,1
6043,6381,1
6044,7990,1
6045,10121,1
6047,8844,1
6047,6719,2
6047,8206,1
6047,10057,1
6047,8604,1
6047,10291,1
6049,7625,1
6049,8404,1
6050,8984,1
6051,7878,1
6051,7544,1
6052,8069,1
6052,8346,1
6053,7032,1
6054,7060,1
6055,10132,1
6055,10572,1
6056,8545,1
6059,8616,1
6060,6187,1
6060,7149,1
6060,7733,1
6061,7538,1
6063,7982,1
6065,6804,1
6066,6645,1
6066,7913,1
6066,8201,1
6068,6175,2
6068,6209,1
6068,6371,1
6068,6575,1
6068,6939,2
6068,7403,1
6068,7465,2
6068,8345,2
6068,8503,1
6068,9590,1
6068,9446,1
6068,9328,1
6068,8836,2
6068,8700,1
6068,8306,2
6068,7968,2
6068,6988,2
6068,6696,1
6068,6160,2
6069,8189,1
6069,8752,1
6070,10598,1
6071,8125,1
6072,6611,1
6072,7155,1
6072,7211,1
6072,7317,1
6072,10332,1
6072,9938,1
6072,9230,1
6072,8056,1
6074,7437,1
6074,8023,1
6074,10344,1
6074,10164,1
6074,8438,1
6075,6769,1
6077,7625,1
6077,9832,1
6077,6113,1
6077,9609,1
6077,8705,1
6077,7661,1
6077,8630,1
6077,8461,1
6077,8855,1
6077,10095,1
6077,7553,1
6077,6381,1
6077,8368,1
6077,9120,1
6077,9714,1
6077,9011,1
6079,7625,1
6079,8909,1
6079,6901,1
6079,8856,1
6079,6613,1
6079,8717,1
6079,6118,1
6079,9100,1
6079,7133,1
6079,6601,1
6079,7776,1
6079,8182,1
6079,8544,1
6079,6863,1
6079,6146,1
6079,10176,1
6079,10300,1
6079,9668,1
6079,8138,1
6079,6289,1
6080,8472,1
6081,9682,1
6081,6615,1
6082,6953,1
6083,7841,1
6083,7069,1
6083,7369,1
6083,8584,1
6083,6178,1
6083,7292,1
6083,6527,1
6083,8943,1
6083,6725,1
6084,6295,1
6084,9605,1
6084,6782,1
6085,7638,1
6087,7633,1
6087,6929,1
6087,8073,1
6087,7982,1
6087,9500,1
6087,9617,1
6087,9272,1
6088,7619,1
6088,8237,1
6088,8699,1
6088,9129,1
6088,10474,1
6088,7456,1
6088,7334,1
6088,7010,1
6089,10129,1
6091,6622,1
6091,8093,1
6092,6505,1
6093,9046,1
6093,8923,1
6093,8448,1
6096,6661,1
6096,7849,1
6096,9881,1
6096,9768,1
6096,6654,1
6097,9185,1
6097,7592,1
6098,9384,1
6099,8554,1
6101,9259,1
6103,6349,1
6105,10200,1
6105,8657,1
6105,9000,1
6106,8151,1
6106,10166,1
6106,10008,1
6107,7037,1
6107,7999,1
6107,7430,1
6107,6717,1
6107,7985,1
6107,6583,1
6109,8057,1
6111,6597,1
6111,9484,1
6111,7733,1
6112,9833,1
6112,10512,1
6113,7625,1
6113,9832,1
6113,9609,1
6113,8705,1
6113,8742,1
6113,9248,1
6113,8461,1
6113,8855,1
6113,7553,1
6113,8928,1
6113,6381,1
6113,8368,1
6113,9714,1
6113,10376,1
6114,10252,1
6117,8361,1
6118,6259,1
6118,6289,1
6118,6601,1
6118,6775,1
6118,6863,1
6118,6901,1
6118,7133,1
6118,7279,1
6118,7625,1
6118,7841,1
6118,8483,1
6118,8657,1
6118,8717,1
6118,8887,1
6118,8909,1
6118,8925,1
6118,9880,1
6118,10300,1
6118,10176,1
6118,9878,1
6118,9668,1
6118,9100,1
6118,8856,1
6118,8544,1
6118,8412,1
6118,8280,1
6118,8268,1
6118,8234,1
6118,8226,1
6118,8182,1
6118,8162,1
6118,8138,1
6118,7776,1
6119,6508,1
6119,6313,1
6121,8657,1
6122,6167,1
6122,7790,1
6123,9237,1
6124,10408,1
6124,8448,1
6128,7279,1
6128,7339,1
6128,8529,1
6128,10116,1
6129,7872,1
6129,6271,1
6129,9588,1
6129,8491,1
6130,10495,1
6131,6715,1
6133,10258,1
6134,9638,1
6134,7328,1
6136,9942,1
6137,8337,1
6137,9130,1
6137,7824,1
6137,8562,1
6137,7913,1
6137,6171,1
6137,9170,1
6138,7127,1
6139,6657,1
6140,9616,1
6140,8498,1
6140,7296,1
6142,7905,1
6142,9825,1
6142,8962,1
6142,8882,1
6142,8418,1
6143,6908,1
6145,6252,1
6146,6249,1
6146,6289,1
6146,6601,1
6146,6863,1
6146,7133,1
6146,7323,1
6146,7625,1
6146,8391,1
6146,8909,1
6146,10562,1
6146,10553,1
6146,10300,1
6146,10176,1
6146,9100,1
6146,8856,1
6146,8544,1
6146,7936,1
6146,7776,1
6147,8130,1
6148,7069,1
6148,7369,1
6148,8555,1
6148,9138,1
6148,8236,1
6149,9031,1
6149,9628,1
6149,8157,1
6150,8393,1
6150,8765,1
6150,10379,1
6150,7902,1
6152,8064,1
6152,6768,1
6153,7673,1
6153,8069,1
6153,9328,1
6153,9907,1
6153,7599,1
6154,8151,1
6154,9611,1
6154,10120,1
6154,8022,1
6155,8277,1
6158,9778,1
6160,6175,2
6160,6209,1
6160,6371,1
6160,6575,1
6160,7125,2
6160,7403,1
6160,7465,2
6160,8345,2
6160,8503,1
6160,9756,1
6160,9590,1
6160,9446,1
6160,9328,1
6160,8836,2
6160,8546,1
6160,8306,2
6160,7968,2
6160,7894,1
6160,6988,2
6160,6696,1
6161,6457,1
6162,7881,1
6162,8057,1
6162,9688,1
6163,7827,1
6164,6181,1
6164,9040,1
6164,8310,1
6164,7642,1
6165,8132,1
6166,7801,1
6167,7790,1
6167,9018,1
6168,6258,1
6171,8337,1
6171,7824,1
6171,7069,1
6171,8201,1
6171,9467,1
6171,9170,1
6172,6204,1
6173,6342,1
6173,8155,1
6175,6575,1
6175,6988,2
6175,7125,2
6175,9446,1
6175,7968,2
6175,9180,1
6175,6939,2
6175,6209,1
6175,8836,2
6175,9328,1
6175,6371,1
6175,8345,2
6175,7894,1
6175,8700,1
6175,7403,1
6175,8503,1
6175,9756,1
6175,6696,1
6175,9590,1
6175,8306,2
6176,7215,1
6176,8500,1
6177,9831,1
6178,6527,1
6178,7069,1
6178,7841,1
6178,8943,1
6178,9099,1
6178,8584,1
6178,8518,1
6178,7292,1
6180,9791,1
6185,6209,1
6185,6696,1
6186,6506,1
6187,6825,1
6187,8373,1
6187,8223,1
6187,8167,1
6187,7005,1
6187,7691,1
6193,9060,1
6194,7920,1
6195,10567,1
6195,8348,1
6196,7641,1
6196,8983,1
6196,9219,1
6196,9418,1
6196,10488,1
6196,7174,1
6196,6270,1
6197,6611,1
6198,6245,1
6198,9763,1
6198,10605,1
6198,9040,1
6199,7287,1
6201,8250,1
6201,10011,1
6202,9294,1
6204,9521,1
6204,8918,1
6204,6382,1
6206,9403,1
6206,9865,1
6208,10249,1
6208,6926,1
6209,6993,1
6209,8764,1
6209,7271,1
6209,6988,1
6209,9854,1
6209,6997,1
6209,8717,1
6209,9301,1
6209,10000,1
6209,8952,1
6209,7257,1
6209,8209,1
6209,9869,1
6209,6298,1
6209,6696,1
6209,8306,1
6209,8371,1
6209,8229,1
6209,6575,1
6209,10149,1
6209,9446,1
6209,9180,1
6209,6939,1
6209,8836,1
6209,9328,1
6209,6371,1
6209,8345,1
6209,8503,1
6209,7465,1
6209,9590,1
6210,7034,1
6211,7447,1
6212,9129,1
6212,7088,1
6212,6224,1
6213,7742,1
6214,10475,1
6215,6547,1
6217,8965,1
6220,9273,1
6220,10141,1
6220,10443,1
6220,9342,1
6220,8442,1
6220,8302,1
6220,7614,1
6220,6958,1
6220,6378,1
6220,6318,1
6222,8905,1
6224,8860,1
6224,7700,1
6224,7688,1
6224,7174,1
6224,7088,1
6224,7074,1
6225,10244,1
6227,7625,1
6227,6953,1
6227,6681,1
6227,9714,1
6231,7625,1
6231,9244,1
6231,8366,1
6231,8329,1
6231,8297,1
6233,7697,1
6233,7101,1
6238,6743,1
6242,7023,1
6242,7031,1
6242,9301,1
6242,9429,1
6242,10577,1
6242,7104,1
6242,7046,1
6242,6912,1
6243,9054,1
6245,10605,1
6245,9763,1
6247,9112,1
6247,8805,1
6247,7569,1
6247,9500,1
6247,6893,1
6249,7323,1
6249,10359,1
6249,6825,1
6249,7101,1
6249,7787,1
6249,10169,1
6249,7473,1
6250,7008,1
6252,6329,1
6253,8927,1
6254,8101,1
6255,8818,1
6255,6437,1
6255,8335,1
6257,7985,1
6258,10575,1
6258,9122,1
6259,8234,1
6259,7625,1
6259,9804,1
6259,8268,1
6259,8162,1
6259,8412,1
6259,8717,1
6259,6775,1
6259,9880,1
6259,7279,1
6259,7133,1
6259,8887,1
6259,8483,1
6259,8280,1
6259,9878,1
6259,8925,1
6260,6281,1
6260,10267,1
6260,10297,1
6260,10402,1
6260,6772,1
6261,10256,1
6262,9155,1
6262,10249,1
6262,9698,1
6262,8430,1
6262,8274,1
6262,7088,1
6262,6656,1
6262,6488,1
6263,9706,1
6265,6461,1
6265,7759,1
6268,7768,1
6271,8491,1
6272,10405,1
6272,7202,1
6273,8512,1
6273,7585,1
6273,9728,1
6273,6355,1
6273,8598,1
6273,10341,1
6273,6399,1
6273,7221,1
6273,8783,1
6273,8060,1
6273,7993,1
6274,9430,1
6275,7869,1
6275,6487,1
6276,8239,1
6279,6465,1
6280,7460,1
6280,6642,1
6281,10297,1
6281,6772,1
6281,10402,1
6284,8040,1
6284,7308,1
6284,7204,1
6284,7088,1
6285,7866,1
6285,10285,1
6286,6308,1
6287,7910,1
6287,9158,1
6289,7625,1
6289,8909,1
6289,6601,1
6289,7776,1
6289,8182,1
6289,8544,1
6289,8138,1
6290,8021,1
6290,10636,1
6290,9380,1
6290,7960,1
6290,7746,1
6290,7526,1
6290,6574,1
6290,6518,1
6291,9000,1
6293,9543,1
6293,6472,1
6295,10094,1
6295,6782,1
6295,7475,1
6295,9605,1
6298,7271,1
6298,8209,1
6298,9005,1
6298,9301,1
6298,9869,1
6298,10481,1
6298,8764,1
6300,9717,1
6300,10228,1
6300,10587,1
6300,10632,1
6300,10608,1
6301,9202,1
6302,9718,1
6303,8200,1
6303,7274,1
6303,9136,1
6305,6547,1
6305,9984,1
6305,10266,1
6305,9256,1
6307,9993,1
6308,8195,1
6308,9361,1
6308,9585,1
6308,7724,1
6308,7420,1
6309,9940,1
6311,9482,1
6312,8041,1
6312,10328,1
6312,9870,1
6312,8632,1
6312,6956,1
6312,6366,1
6313,10390,1
6313,6508,1
6316,6690,1
6317,8208,1
6318,6743,1
6318,7773,1
6318,8447,1
6318,9273,1
6318,10443,1
6318,9342,1
6318,8442,1
6318,8302,1
6318,7614,1
6318,6958,1
6318,6378,1
6320,8869,1
6320,9830,1
6320,10634,1
6322,7308,1
6324,9569,1
6324,7284,1
6325,10256,1
6327,6708,1
6328,10436,1
6329,7880,1
6329,9835,1
6329,6786,1
6330,10108,1
6330,7084,1
6330,6958,1
6330,6738,1
6331,9108,1
6333,7544,1
6334,10018,1
6334,7312,1
6336,7088,1
6337,9370,1
6338,9913,1
6338,10656,1
6338,10659,1
6338,9727,1
6338,8704,1
6338,7478,1
6338,6584,1
6340,7981,1
6340,8015,1
6340,9725,1
6340,8880,1
6340,7192,1
6340,6666,1
6340,6420,1
6343,8623,1
6343,9176,1
6344,7588,1
6345,9668,1
6346,8791,1
6346,9830,1
6346,9853,1
6346,10634,1
6346,8678,1
6346,8256,1
6346,7046,2
6346,6588,1
6346,6392,1
6347,7625,1
6348,9829,1
6349,9595,1
6351,9838,1
6351,7331,1
6351,10061,1
6351,7856,1
6351,10360,1
6351,10021,1
6351,8547,1
6351,8406,2
6351,9118,1
6353,8812,1
6353,8316,1
6355,7913,1
6355,8512,1
6355,7585,1
6355,9728,1
6355,8598,1
6355,10341,1
6355,6399,1
6355,7221,1
6355,8783,1
6355,8060,1
6355,7993,1
6356,6975,1
6356,8691,1
6357,6877,1
6359,8717,1
6360,7459,1
6360,9387,1
6360,9889,1
6360,7824,1
6360,7532,1
6361,8708,1
6361,7793,1
6361,7431,1
6361,6547,1
6361,9744,1
6361,7258,1
6361,8866,1
6361,7292,1
6361,7089,1
6361,7479,1
6361,9370,1
6362,6522,1
6363,10639,1
6363,7308,1
6363,7204,1
6363,6886,1
6363,8796,1
6364,8279,1
6365,10100,1
6365,9096,1
6365,8339,1
6366,8041,1
6366,10140,1
6366,10320,1
6366,10328,1
6366,9870,1
6366,8632,1
6366,7718,1
6366,6956,1
6367,7890,1
6367,9911,1
6368,6754,1
6369,8993,1
6371,6575,1
6371,6988,1
6371,7125,1
6371,9446,1
6371,6939,1
6371,8836,1
6371,9328,1
6371,8345,1
6371,7894,1
6371,7403,1
6371,8503,1
6371,8546,1
6371,9756,1
6371,7465,1
6371,9590,1
6371,8306,1
6372,9495,1
6372,10526,1
6373,7069,1
6373,7861,1
6374,10268,1
6375,9081,1
6375,8264,1
6375,6547,1
6376,6379,1
6376,7653,1
6376,10641,1
6376,10000,1
6376,7746,1
6378,9273,1
6378,10141,1
6378,10443,1
6378,8442,1
6378,8302,1
6378,7614,1
6378,6958,1
6379,6997,1
6379,7438,1
6379,8371,1
6379,9060,1
6379,7015,1
6379,9109,1
6379,8048,1
6379,8717,1
6379,8446,1
6379,10000,1
6379,10641,1
6379,8952,1
6379,7004,1
6379,8959,1
6379,6696,1
6379,7653,1
6380,9527,1
6380,9741,1
6380,7738,1
6380,7676,1
6380,7184,1
6380,6782,1
6381,7625,1
6381,9832,1
6381,10096,1
6381,9609,1
6381,8705,1
6381,8742,1
6381,9248,1
6381,8461,1
6381,8855,1
6381,7553,1
6381,8928,1
6381,8368,1
6381,9714,1
6381,9632,1
6381,10376,1
6384,7878,1
6385,9748,1
6386,6706,1
6387,9687,1
6388,9161,1
6388,9247,1
6388,8796,1
6388,6886,1
6388,6508,1
6389,10378,1
6391,9594,1
6392,8791,1
6392,9301,1
6392,9830,1
6392,9916,1
6392,7450,1
6394,8326,1
6395,7312,1
6395,10018,1
6397,7069,1
6397,6725,1
6398,6452,1
6399,8512,1
6399,7585,1
6399,9728,1
6399,8598,1
6399,10341,1
6399,7221,1
6399,8783,1
6399,8060,1
6399,7993,1
6400,7557,1
6400,7016,1
6401,8348,1
6403,6700,1
6404,8727,1
6404,10477,1
6404,8294,1
6404,7218,1
6404,6974,1
6405,10014,1
6406,7246,1
6409,7333,1
6411,10333,1
6411,7248,1
6411,10268,1
6411,10197,1
6411,10213,1
6413,8705,1
6414,6924,1
6418,9515,1
6419,9112,1
6419,6643,1
6419,8805,1
6419,7569,1
6419,6895,1
6419,6893,1
6419,8676,1
6419,8423,1
6419,9500,1
6420,7981,1
6420,8015,1
6420,9725,1
6420,7192,1
6420,6454,1
6422,7624,1
6422,7130,1
6423,9561,1
6423,6897,1
6425,8374,1
6426,9036,1
6426,7544,1
6428,7819,1
6428,6484,1
6429,7249,1
6430,10651,1
6430,6808,1
6431,8777,1
6431,8177,1
6432,10215,1
6432,7020,1
6433,7089,1
6434,10480,1
6434,8244,1
6434,6640,1
6435,7547,1
6436,7058,1
6437,8818,1
6437,7207,1
6439,9904,1
6439,8369,1
